loan_id,stage,pd,lgd_estimate,ead_estimate,discount_factor,ecl,pool_id
LN-0049743,1,0.0628264200876412,0.0,26204.9863075,0.8870697761905161,0.0,POOL-08
LN-0049744,3,1.0,0.495,0.0,0.5167204423157676,0.0,POOL-05
LN-0049745,1,0.041785757696824,0.1331693478692371,323282.97241999995,0.6280027064198079,1129.74,POOL-05
LN-0049746,1,0.1127083948523083,0.85,3892.9758475,0.9160444131083071,341.64,POOL-10
LN-0049747,1,0.0670248623390319,0.0888492077009546,369411.93637,0.5576726430097058,1226.82,POOL-03
LN-0049748,1,0.0308423396016972,0.0340662612949852,174543.76016783333,0.6550918557584138,120.14,POOL-04
LN-0049749,1,0.0529081226666198,0.0,10295.50129225,0.8705359074579628,0.0,POOL-09
LN-0049750,1,0.0699853530474012,0.0050055523291161,280313.25254791667,0.5481063984694803,53.82,POOL-09
LN-0049751,1,0.0698212808586682,0.1466525089735985,284584.7695308333,0.5723574244470422,1667.85,POOL-04
LN-0049752,1,0.0763920672816458,0.0926815404196691,296894.06413333333,0.5552645027132749,1167.19,POOL-07
LN-0049753,1,0.0358151504654075,0.1195403569218734,337821.2773693333,0.6456125909559511,933.77,POOL-01
LN-0049754,1,0.0217368102107312,0.85,4504.505564,0.925925925925926,77.06,POOL-10
LN-0049755,1,0.0375043631393656,0.85,12146.580499999998,0.8309726784493053,321.77,POOL-09
LN-0049756,1,0.0810808117900646,0.0844825728912271,208342.4010425833,0.5402682294528299,771.03,POOL-08
LN-0049757,1,0.0651119884407781,0.0,17468.892874999998,0.9070294784580498,0.0,POOL-09
LN-0049758,1,0.0479818173347532,0.0,174903.12595800002,0.7770804790401874,0.0,POOL-04
LN-0049759,1,0.1018162060492133,0.0740241937677593,160598.751573,0.5079012300638447,614.77,POOL-09
LN-0049760,1,0.0313578384882969,0.85,0.0,0.956292184248745,0.0,POOL-07
LN-0049761,1,0.0435327627347839,0.85,0.0,0.9104980424292087,0.0,POOL-01
LN-0049762,1,0.1990068218963805,0.0199306848285064,333069.165127,0.45048827824172627,595.12,POOL-04
LN-0049763,1,0.0355074919293954,0.85,2262.098726333333,0.8710567683689571,59.47,POOL-03
LN-0049764,2,0.1447984501756089,0.85,0.0,0.86879742408499,0.0,POOL-09
LN-0049765,1,0.0373081701337094,0.45,0.0,0.9003126065436305,0.0,POOL-02
LN-0049766,1,0.0898591400632588,0.85,6874.925861999999,0.9175470421223605,481.81,POOL-01
LN-0049767,1,0.0148876508301217,0.85,0.0,0.9232757824762257,0.0,POOL-09
LN-0049768,1,0.0312729530822582,0.0,12414.338916,0.9063840595788241,0.0,POOL-03
LN-0049769,1,0.0613346287246631,0.0255023374525295,272558.0467583333,0.596890618624805,254.47,POOL-03
LN-0049770,1,0.1241740244980961,0.45,0.0,0.839856955973814,0.0,POOL-01
LN-0049771,1,0.0573462009528805,0.0,2035.6009316666664,0.9122348019401412,0.0,POOL-02
LN-0049772,3,1.0,0.495,0.0,0.7505565050433696,0.0,POOL-07
LN-0049773,1,0.0664704707755616,0.0,19589.9134475,0.8616201043537828,0.0,POOL-04
LN-0049774,1,0.0667680028475271,0.85,3163.4265399999995,0.9192512255178242,165.04,POOL-02
LN-0049775,1,0.0604929796281804,0.45,0.0,0.5674171877124226,0.0,POOL-01
LN-0049776,1,0.2547131998342239,0.0,252631.2283565,0.7005289694492736,0.0,POOL-04
LN-0049777,1,0.0543465666903594,0.0,5079.291885583334,0.9127577973726797,0.0,POOL-09
LN-0049778,1,0.0443491528773028,0.85,0.0,0.9095870474804439,0.0,POOL-09
LN-0049779,1,0.1105664601754759,0.0,9060.124800833331,0.87161811266962,0.0,POOL-08
LN-0049780,1,0.0883690232099922,0.0,4135.0611076666655,0.9220424747108383,0.0,POOL-06
LN-0049781,1,0.0204775841004294,0.85,0.0,0.9192866335723477,0.0,POOL-08
LN-0049782,1,0.0638207795163305,0.85,8317.26611925,0.8610245602452054,388.49,POOL-06
LN-0049783,1,0.0901579380572603,0.85,2133.913056,0.8110377961780265,132.63,POOL-05
LN-0049784,1,0.0644677534265455,0.85,2468.3199996666663,0.9193677659149603,124.35,POOL-02
LN-0049785,1,0.0613051863106365,0.0,12425.612770083331,0.8640844562929467,0.0,POOL-10
LN-0049786,3,1.0,0.495,0.0,0.5356227874811357,0.0,POOL-02
LN-0049787,1,0.0521561917367214,0.0,4175.406039,0.9120605700154197,0.0,POOL-06
LN-0049788,1,0.044288800225646,0.0,17539.3500625,0.9394764640276101,0.0,POOL-10
LN-0049789,1,0.0610875335885594,0.0,6910.889366999999,0.9073751122468381,0.0,POOL-10
LN-0049790,2,0.1284272774209749,0.85,0.0,0.9493718423240426,0.0,POOL-01
LN-0049791,1,0.0411300874269797,0.0,6566.461324166667,0.9185405536940411,0.0,POOL-05
LN-0049792,1,0.0326412046796272,0.85,0.0,0.8727278220410896,0.0,POOL-08
LN-0049793,3,1.0,0.495,0.0,0.8943785766422877,0.0,POOL-04
LN-0049794,1,0.0691286993125593,0.45,0.0,0.9281024646086182,0.0,POOL-10
LN-0049795,1,0.0707372938310735,0.0,12796.371733333332,0.8574521683800566,0.0,POOL-06
LN-0049796,3,1.0,0.495,0.0,0.8577494836829634,0.0,POOL-07
LN-0049797,1,0.0693918224541152,0.0,8452.025750666666,0.9049598168882589,0.0,POOL-04
LN-0049798,2,0.34357469296085097,0.45,0.0,0.8702865892998234,0.0,POOL-04
LN-0049799,1,0.0680734567469758,0.85,0.0,0.9517337345336012,0.0,POOL-04
LN-0049800,1,0.0890653225266265,0.85,0.0,0.901631953836444,0.0,POOL-03
LN-0049801,1,0.0393407054253952,0.0,15738.578691999995,0.9031243917463487,0.0,POOL-03
LN-0049802,1,0.0435491798613535,0.85,0.0,0.8274991265953595,0.0,POOL-02
LN-0049803,1,0.0311900941423356,0.0755657660907653,322330.68345433334,0.6784531218977511,515.42,POOL-02
LN-0049804,1,0.0359631119983647,0.85,0.0,0.9119927040583675,0.0,POOL-10
LN-0049805,2,0.49316075996103,0.0,9013.528197333331,0.8893251246015645,0.0,POOL-04
LN-0049806,1,0.117690102562396,0.85,6161.771094916667,0.9158907143801939,564.56,POOL-02
LN-0049807,1,0.1054388720185662,0.1036404085692374,265040.2876543333,0.5042740704274952,1460.52,POOL-07
LN-0049808,1,0.0152449944150481,0.85,3535.777138,0.9230201218386561,42.29,POOL-02
LN-0049809,1,0.0728095041076811,0.073389655610639,259407.240479,0.5536652396947828,767.45,POOL-02
LN-0049810,1,0.1117672342504638,0.85,0.0,0.9496714704969829,0.0,POOL-01
LN-0049811,1,0.1168677464953814,0.0,6751.240113,0.8918464817204782,0.0,POOL-09
LN-0049812,1,0.1561874861769659,0.85,0.0,0.9143197500054117,0.0,POOL-09
LN-0049813,1,0.0453288539750666,0.0587924321880398,34145.16415416666,0.5925819947389263,53.92,POOL-05
LN-0049814,1,0.0437545241410969,0.45,0.0,0.7872996003070248,0.0,POOL-07
LN-0049815,1,0.1152697374724639,0.0,109635.09219666666,0.48933898832978945,0.0,POOL-03
LN-0049816,1,0.3016966399662095,0.0,381834.724516,0.38992345767919073,0.0,POOL-04
LN-0049817,1,0.0143670913278542,0.85,2460.0987816666666,0.8525955994130733,25.61,POOL-02
LN-0049818,1,0.1123126422897902,0.0,304227.81558125,0.49852796532228455,0.0,POOL-04
LN-0049819,3,1.0,0.935,0.0,0.9015506671474938,0.0,POOL-07
LN-0049820,1,0.0275913036731601,0.0,323137.3416938333,0.6666633482367301,0.0,POOL-07
LN-0049821,2,0.2470011692450757,0.85,0.0,0.8571814839994041,0.0,POOL-01
LN-0049822,1,0.0732919996635081,0.0310578653097007,138967.5535315,0.5371665162319063,169.92,POOL-01
LN-0049823,1,0.0286963841318513,0.85,4747.6295125,0.924105494511958,107.01,POOL-06
LN-0049824,1,0.0578623448008103,0.85,4575.8498775,0.9208477912367632,207.24,POOL-06
LN-0049825,1,0.0795681800722445,0.85,3781.9701103333327,0.9036688957166095,231.15,POOL-05
LN-0049826,1,0.1403768181394599,0.0,21307.949095916665,0.8868144446571518,0.0,POOL-03
LN-0049827,1,0.0526705161033978,0.85,3862.427395416667,0.9206136277768459,159.19,POOL-04
LN-0049828,1,0.076108647737108,0.85,0.0,0.9030160736861117,0.0,POOL-10
LN-0049829,1,0.03188548556805,0.0,1062.2406423333334,0.9052956761305679,0.0,POOL-08
LN-0049830,1,0.1206327766093726,0.1522290982129508,318457.5723413333,0.5042740704274952,2949.04,POOL-07
LN-0049831,1,0.0256803499748613,0.0,24852.135743166666,0.899593897720133,0.0,POOL-04
LN-0049832,1,0.0210814226135542,0.0,138110.78137083334,0.7058010417282964,0.0,POOL-01
LN-0049833,1,0.0193247585628166,0.85,0.0,0.9264821092241589,0.0,POOL-10
LN-0049834,1,0.1091241303738908,0.85,0.0,0.8985533291400845,0.0,POOL-02
LN-0049835,1,0.0677243364876239,0.1681442024430602,335038.3457034166,0.5823760707796746,2221.9,POOL-02
LN-0049836,1,0.0922062296861395,0.060842352747197,269058.5568743333,0.5272164391891199,795.8,POOL-01
LN-0049837,1,0.0953024705877918,0.0,502938.597018,0.5211911741202613,0.0,POOL-01
LN-0049838,1,0.0693554221357875,0.0,398902.2055103333,0.6353541329159172,0.0,POOL-10
LN-0049839,1,0.122810440381961,0.85,0.0,0.9487307357732753,0.0,POOL-07
LN-0049840,1,0.0561809824333442,0.0261099891899487,307693.8719443333,0.5765093366346815,260.21,POOL-06
LN-0049841,3,1.0,0.495,0.0,0.6064876617565904,0.0,POOL-06
LN-0049842,1,0.0410946094767625,0.85,0.0,0.9114939385653086,0.0,POOL-03
LN-0049843,1,0.0355756769244717,0.0,9435.817925,0.9409653688042094,0.0,POOL-06
LN-0049844,1,0.0727530659459148,0.0,213427.1568,0.7451607227392456,0.0,POOL-03
LN-0049845,1,0.0347477258754846,0.85,0.0,0.923159956582385,0.0,POOL-08
LN-0049846,1,0.0822894840885857,0.0330627980603956,217541.71366283327,0.5287343357644084,312.94,POOL-01
LN-0049847,1,0.1978686686530173,0.0,280910.4057853333,0.4366243286744993,0.0,POOL-10
LN-0049848,1,0.1240803724608703,0.0,3009.4385878333333,0.9223045799284237,0.0,POOL-06
LN-0049849,1,0.1197364652846584,0.0347521766601293,257859.875177,0.4858530205246361,521.31,POOL-05
LN-0049850,1,0.0383572252726382,0.0247119639242365,259498.16199475,0.6225486980858651,153.13,POOL-05
LN-0049851,1,0.0544922486752979,0.0,19744.832542333337,0.9127577973726797,0.0,POOL-02
LN-0049852,3,1.0,0.495,0.0,0.6126804709014705,0.0,POOL-04
LN-0049853,2,0.0858666808568433,0.85,0.0,0.9506150092001543,0.0,POOL-08
LN-0049854,1,0.0372995757903219,0.0720664749023493,284370.211232,0.7970910443079368,609.3,POOL-03
LN-0049855,1,0.0368182228685576,0.0,7544.524318666667,0.9057308098299159,0.0,POOL-08
LN-0049856,1,0.055032259878435,0.0,118036.563125,0.7587334125315043,0.0,POOL-09
LN-0049857,3,1.0,0.495,0.0,0.8511303001575031,0.0,POOL-09
LN-0049858,1,0.0223223298271389,0.0414813336157506,320861.6608324167,0.7016763760844125,208.47,POOL-04
LN-0049859,1,0.1142395059018958,0.0,12231.875964,0.8940403413889465,0.0,POOL-09
LN-0049860,1,0.0392177294444927,0.0,243027.5054333333,0.6234541794039631,0.0,POOL-06
LN-0049861,1,0.0735136182066087,0.0195109392858122,303030.0356186666,0.552070888979912,239.95,POOL-09
LN-0049862,1,0.0214009449602664,0.45,0.0,0.7109932772683744,0.0,POOL-06
LN-0049863,1,0.0746956514773406,0.027946595198972,321097.5761833333,0.547317150647484,366.86,POOL-06
LN-0049864,1,0.0599477794837793,0.85,3653.010364,0.9199511334936488,171.24,POOL-09
LN-0049865,1,0.0717227530892679,0.85,0.0,0.9035872413481522,0.0,POOL-04
LN-0049866,1,0.1699998970721353,0.092321853037556,321524.24053466663,0.47149860241028,2379.29,POOL-01
LN-0049867,1,0.0451262892717977,0.0,273268.511172,0.6171451846219057,0.0,POOL-06
LN-0049868,1,0.0977840760840811,0.45,0.0,0.8487142821578517,0.0,POOL-02
LN-0049869,1,0.1885886686168635,0.0,25640.141292,0.8234341125222114,0.0,POOL-03
LN-0049870,1,0.1596525947187684,0.85,1293.980326333333,0.8939746111210441,156.98,POOL-05
LN-0049871,1,0.166778739151422,0.45,0.0,0.8269170043411425,0.0,POOL-07
LN-0049872,1,0.0681573750710254,0.0,11678.087568,0.9039276415323799,0.0,POOL-09
LN-0049873,2,0.99,0.0,210907.386404,0.568237391657814,0.0,POOL-04
LN-0049874,1,0.0718338410082407,0.0,360496.66441425,0.5657805658620785,0.0,POOL-08
LN-0049875,1,0.0489968097857467,0.0347871036426158,136768.40787625,0.773147040674125,180.23,POOL-09
LN-0049876,1,0.0413863500848676,0.1142262086545661,268667.949573,0.6270901772185092,796.47,POOL-06
LN-0049877,1,0.0625154775933481,0.0,10574.971157333332,0.8864359285703122,0.0,POOL-08
LN-0049878,1,0.066937113931219,0.0305958403542553,165720.93586358335,0.5544642561621193,188.18,POOL-05
LN-0049879,2,0.0669220897024076,0.85,5831.673046333333,0.8503955563906818,282.1,POOL-01
LN-0049880,1,0.0767194503263594,0.0,10516.361808,0.879296428840119,0.0,POOL-01
LN-0049881,1,0.0624480928231014,0.45,0.0,0.5731852481745312,0.0,POOL-04
LN-0049882,1,0.0684270832864883,0.0,254636.18704291663,0.5592842572776255,0.0,POOL-06
LN-0049883,2,0.3066370747567548,0.0,15125.24054475,0.875542331961998,0.0,POOL-08
LN-0049884,1,0.1277748604857768,0.0823058404264985,300266.09826225,0.7020339364714092,2216.87,POOL-01
LN-0049885,1,0.0347783653882295,0.0,346414.39677774993,0.6390642195773968,0.0,POOL-08
LN-0049886,1,0.12669500894971,0.85,0.0,0.8979885057471265,0.0,POOL-10
LN-0049887,1,0.0564967897348743,0.85,3262.038711416666,0.8628982192279371,135.17,POOL-05
LN-0049888,1,0.0939851727783769,0.0,10273.396424999995,0.846788669093383,0.0,POOL-01
LN-0049889,1,0.0766482916200718,0.85,1215.1076327499998,0.9027715085311908,71.47,POOL-02
LN-0049890,1,0.0702554215094049,0.0,26273.23715,0.8801321824502898,0.0,POOL-08
LN-0049891,1,0.1592611318120713,0.45,0.0,0.7167724127598993,0.0,POOL-08
LN-0049892,2,0.936976509352062,0.0206774823665214,219848.08278691667,0.6541372825988904,2786.24,POOL-05
LN-0049893,1,0.042166686923385,0.85,5829.537395,0.9219821056073613,192.64,POOL-01
LN-0049894,1,0.0673924488611957,0.0,159935.21726399998,0.5584778300536417,0.0,POOL-07
LN-0049895,1,0.0287966671511536,0.85,0.0,0.8372191394557679,0.0,POOL-02
LN-0049896,2,0.99,0.0,178980.37211250002,0.5167204423157676,0.0,POOL-04
LN-0049897,1,0.0651930957462841,0.85,0.0,0.9514752166055579,0.0,POOL-02
LN-0049898,1,0.0366541433456988,0.85,2462.449905916666,0.9226490005268257,70.79,POOL-03
LN-0049899,1,0.0704215217961946,0.0,22973.51658633333,0.8866471406375637,0.0,POOL-04
LN-0049900,1,0.0332183095005946,0.85,0.0,0.8724887731064147,0.0,POOL-04
LN-0049901,1,0.0378727789061622,0.85,0.0,0.9560299349131542,0.0,POOL-01
LN-0049902,3,1.0,0.495,0.0,0.8737857270624587,0.0,POOL-08
LN-0049903,1,0.0373064182036679,0.0572017988787552,213170.4773480833,0.6243610656579018,284.02,POOL-01
LN-0049904,2,0.99,0.0,282164.4280395,0.7456983179279076,0.0,POOL-01
LN-0049905,1,0.0770454918995429,0.85,0.0,0.9030976248532466,0.0,POOL-05
LN-0049906,1,0.1020324401864743,0.0,5803.148988,0.8952250050022936,0.0,POOL-07
LN-0049907,1,0.0752888723772552,0.0,19421.89970283333,0.8813878994671669,0.0,POOL-05
LN-0049908,1,0.1212415453776543,0.0,22212.22930675,0.8894928822290342,0.0,POOL-06
LN-0049909,1,0.0208289720147305,0.064768104570697,351044.3538375,0.7109932772683744,336.71,POOL-02
LN-0049910,1,0.0814338233992024,0.85,824.7925905,0.8567175993746866,48.91,POOL-06
LN-0049911,1,0.0577777067624902,0.85,1831.079914,0.9199511334936488,82.73,POOL-04
LN-0049912,1,0.137184736930492,0.0,369296.98219575,0.7080905575422454,0.0,POOL-10
LN-0049913,1,0.0211548293176441,0.0,247791.7426075,0.8432041729429323,0.0,POOL-07
LN-0049914,3,1.0,0.935,0.0,0.943438210181672,0.0,POOL-01
LN-0049915,1,0.0819566277168356,0.85,0.0,0.9497142976845624,0.0,POOL-08
LN-0049916,1,0.1937739591093908,0.0,225345.0210275,0.6886199964538824,0.0,POOL-09
LN-0049917,1,0.0452658415503408,0.45,0.0,0.9358384795335094,0.0,POOL-04
LN-0049918,1,0.0945944946178133,0.85,3486.03412825,0.8097246702110854,226.96,POOL-09
LN-0049919,1,0.0581950730363166,0.034665281568435,156449.49740583333,0.5665982464689183,178.83,POOL-07
LN-0049920,1,0.0634631536529418,0.0904468561195782,190107.972674,0.5609008403882729,612.07,POOL-02
LN-0049921,1,0.0476523653508732,0.0,213343.0976795,0.6047305765644585,0.0,POOL-09
LN-0049922,1,0.0349377323228584,0.0,245868.443241,0.8093774494995606,0.0,POOL-02
LN-0049923,1,0.0144758609814464,0.85,0.0,0.9233610341643583,0.0,POOL-09
LN-0049924,1,0.2699966358176707,0.85,2632.8414890833337,0.9102576894656005,550.0,POOL-01
LN-0049925,2,0.0451544447861524,0.85,6739.8975265,0.9217862350892054,238.45,POOL-07
LN-0049926,1,0.0766756692611649,0.45,0.0,0.5348526982993677,0.0,POOL-07
LN-0049927,1,0.0385003498627728,0.0,19133.255898166663,0.9018251193239506,0.0,POOL-02
LN-0049928,1,0.0300376811276868,0.85,1368.7417591666667,0.874524173981477,30.56,POOL-06
LN-0049929,3,1.0,0.935,0.0,0.8191323028173868,0.0,POOL-10
LN-0049930,1,0.0709678443344722,0.1624496188507472,189655.38778475,0.5625224086219298,1229.94,POOL-09
LN-0049931,1,0.0197279531336232,0.85,0.0,0.9596769886986384,0.0,POOL-05
LN-0049932,1,0.0484592241356171,0.85,5851.3954785,0.8654856191097484,208.6,POOL-03
LN-0049933,3,1.0,0.935,0.0,0.8659574448087515,0.0,POOL-08
LN-0049934,1,0.0388586401429195,0.0,177338.6803215,0.7970910443079368,0.0,POOL-05
LN-0049935,1,0.1604166139238024,0.0,177826.205242,0.44920872519412586,0.0,POOL-06
LN-0049936,1,0.0878891919301821,0.0,3466.811274,0.9225668093488314,0.0,POOL-08
LN-0049937,1,0.0531592751587805,0.0504577163963325,155595.77859375,0.5756763912917018,240.26,POOL-03
LN-0049938,1,0.0668470563955213,0.0,7875.88159,0.9087596249003772,0.0,POOL-08
LN-0049939,1,0.0405905829620903,0.0,14698.2870555,0.8977279785444013,0.0,POOL-04
LN-0049940,1,0.0165603822709047,0.85,2353.706465,0.9272783982488675,30.72,POOL-01
LN-0049941,1,0.0505933911727566,0.45,0.0,0.9370485284760138,0.0,POOL-02
LN-0049942,1,0.0646000328973707,0.85,0.0,0.9048136083966704,0.0,POOL-03
LN-0049943,1,0.0355037637666152,0.0450901533237381,221012.0392,0.6531841929913526,231.1,POOL-02
LN-0049944,3,1.0,0.495,0.0,0.5657805658620785,0.0,POOL-09
LN-0049945,1,0.0619222312475027,0.0,248024.4414613333,0.7592821192644282,0.0,POOL-09
LN-0049946,1,0.0490889343509593,0.85,7664.094335083333,0.8250955722640526,263.86,POOL-02
LN-0049947,1,0.1049653469131231,0.047215622234825,129104.06018125,0.4971023787434132,318.07,POOL-08
LN-0049948,1,0.0666695155384927,0.061245071977902,157407.7816945833,0.5674171877124226,364.69,POOL-06
LN-0049949,1,0.0391325073076209,0.85,962.4216585,0.922217315128329,29.52,POOL-07
LN-0049950,2,0.5596864394491,0.45,0.0,0.8707936536665419,0.0,POOL-08
LN-0049951,1,0.0899024609900738,0.45,0.0,0.9219114686523692,0.0,POOL-03
LN-0049952,2,0.447313946330271,0.0,10111.476266666668,0.8734771454251973,0.0,POOL-10
LN-0049953,1,0.0931163229161063,0.1382811256608213,280047.9529023333,0.5387149917189019,1942.59,POOL-03
LN-0049954,1,0.0399138545181627,0.115263566427326,209343.51545091663,0.6243610656579018,601.33,POOL-01
LN-0049955,1,0.047876215464512,0.85,0.0,0.9088430428065073,0.0,POOL-06
LN-0049956,1,0.0506992562676134,0.1086792778838268,274662.2797858333,0.5925819947389263,896.8,POOL-02
LN-0049957,1,0.0246004598119482,0.85,2284.45795025,0.8776524860765305,41.92,POOL-03
LN-0049958,1,0.056966020617775,0.0,383844.43030674994,0.5790158950453752,0.0,POOL-03
LN-0049959,2,0.6675353565510468,0.0,5621.83741975,0.9046331653990936,0.0,POOL-06
LN-0049960,1,0.0550466772755103,0.85,4316.326546666666,0.9204966130159312,185.9,POOL-10
LN-0049961,1,0.170556337644361,0.1020475353138384,421196.45957,0.48794141029274274,3577.03,POOL-04
LN-0049962,1,0.0376271164499194,0.0269827516460516,117398.90994216666,0.6216446193912925,74.1,POOL-10
LN-0049963,1,0.1227360177251925,0.0,360242.7879435,0.5049972858177408,0.0,POOL-05
LN-0049964,1,0.1824582865617696,0.45,0.0,0.4403596853274427,0.0,POOL-03
LN-0049965,1,0.0232639263529591,0.85,2638.613420333333,0.9175995595522113,47.88,POOL-07
LN-0049966,1,0.1110956284860544,0.0296612093984161,176863.95274799998,0.5013922376804878,292.22,POOL-02
LN-0049967,1,0.0901498927790077,0.0831394336665508,243347.703753,0.5211911741202613,950.6,POOL-07
LN-0049968,2,0.0625319708926564,0.85,0.0,0.9518630725425606,0.0,POOL-07
LN-0049969,1,0.0695522750533714,0.85,0.0,0.9511738784454731,0.0,POOL-03
LN-0049970,1,0.1465076674845357,0.0,7074.0303208333335,0.8313569222822891,0.0,POOL-03
LN-0049971,1,0.0613465187972333,0.0982838352331002,176261.79085441664,0.5641489783153739,599.55,POOL-07
LN-0049972,1,0.0651644786718621,0.0,15534.580538166663,0.9059937611820016,0.0,POOL-02
LN-0049973,1,0.0716151266807803,0.039987182816554,185635.077318,0.7603808824536797,404.22,POOL-04
LN-0049974,1,0.076972372619743,0.0252731998010984,283884.0727215,0.5536652396947828,305.76,POOL-09
LN-0049975,1,0.0399560352087553,0.85,1015.4665329999998,0.8693910406417902,29.98,POOL-03
LN-0049976,1,0.0628361893594459,0.0,105729.896643,0.7527272058780116,0.0,POOL-10
LN-0049977,1,0.0221436183170818,0.0,10655.720381833333,0.9050871864176768,0.0,POOL-03
LN-0049978,3,1.0,0.935,0.0,0.901144453455889,0.0,POOL-02
LN-0049979,1,0.0534378471812385,0.85,4974.60395,0.9205746178983235,208.01,POOL-06
LN-0049980,1,0.2370938443627537,0.0,293825.0234424167,0.7121612022539366,0.0,POOL-06
LN-0049981,3,1.0,0.935,0.0,0.9224919538873008,0.0,POOL-09
LN-0049982,1,0.0839886845691732,0.0,15930.993520833334,0.8984524157139329,0.0,POOL-08
LN-0049983,1,0.048229545434454,0.85,7179.917166,0.8288557440896617,243.97,POOL-10
LN-0049984,1,0.0436666568893715,0.0,301422.9357315,0.6207419410119592,0.0,POOL-04
LN-0049985,1,0.0814094037125581,0.1314682065630309,322383.84514875,0.601232674936408,2074.49,POOL-03
LN-0049986,1,0.0175577431853307,0.85,0.0,0.8842096662029941,0.0,POOL-04
LN-0049987,1,0.1357069976967578,0.0,7378.451013999999,0.888487047915689,0.0,POOL-05
LN-0049988,1,0.131027520408158,0.14895013495799,298146.89872333326,0.5196963629789738,3024.01,POOL-01
LN-0049989,3,1.0,0.495,0.0,0.9131067109005995,0.0,POOL-07
LN-0049990,3,1.0,0.495,0.0,0.5348526982993677,0.0,POOL-01
LN-0049991,1,0.0425398121221078,0.0,408801.14692358335,0.6207419410119592,0.0,POOL-08
LN-0049992,1,0.0245089272607701,0.0,163316.56295199998,0.6774621973577265,0.0,POOL-02
LN-0049993,1,0.0667870226597461,0.0,12240.4738635,0.8836965700812535,0.0,POOL-02
LN-0049994,1,0.0918723908436688,0.0,392512.4249304999,0.727141207582412,0.0,POOL-02
LN-0049995,2,0.5784636959967435,0.0,335220.46689625,0.8111501100959126,0.0,POOL-10
LN-0049996,1,0.0482017711466457,0.85,0.0,0.9538094921456446,0.0,POOL-03
LN-0049997,1,0.0364322049072258,0.0551011844487655,290887.354471,0.6474966730633416,378.1,POOL-09
LN-0049998,1,0.0783787490482665,0.0,550632.85713625,0.7424793267998958,0.0,POOL-09
LN-0049999,2,0.99,0.0261148701111432,195969.011956,0.5504814345400451,2789.03,POOL-07
LN-0050000,1,0.039730417128387,0.0,16468.4855205,0.9009603911033589,0.0,POOL-02
LN-0050001,1,0.041443638825811,0.85,0.0,0.9542871024823293,0.0,POOL-03
LN-0050002,1,0.0623089150516117,0.0,1681.3384986666665,0.9085863875896332,0.0,POOL-09
LN-0050003,1,0.0401331976442316,0.85,7825.981538666667,0.8689160933439882,231.97,POOL-08
LN-0050004,1,0.0944320722343132,0.85,0.0,0.9489442936230871,0.0,POOL-10
LN-0050005,1,0.0369451576286265,0.85,1351.4467409999995,0.9225704671819563,39.15,POOL-03
LN-0050006,1,0.0558634666805564,0.0,5587.936067333333,0.9111901586797567,0.0,POOL-01
LN-0050007,1,0.1079732499710035,0.45,0.0,0.9253277377827177,0.0,POOL-04
LN-0050008,1,0.0844512166047739,0.85,3735.912782,0.917817528295925,246.14,POOL-02
LN-0050009,1,0.0821866692900816,0.85,2109.818895,0.917856188708667,135.28,POOL-01
LN-0050010,1,0.0346936804681827,0.45,0.0,0.7941969546170954,0.0,POOL-02
LN-0050011,1,0.0422136856758007,0.0,8799.32435575,0.8770517427951294,0.0,POOL-03
LN-0050012,1,0.0317767467197683,0.85,0.0,0.9560299349131542,0.0,POOL-03
LN-0050013,1,0.0214959834201338,0.45,0.0,0.9523277899214904,0.0,POOL-05
LN-0050014,1,0.1018853562920096,0.0,19234.336944166665,0.9208645360354535,0.0,POOL-02
LN-0050015,1,0.0366732004103685,0.85,863.9023072499999,0.9225704671819563,24.84,POOL-07
LN-0050016,1,0.1032119195906576,0.0,161091.53552699997,0.7313362416148729,0.0,POOL-08
LN-0050017,1,0.0634019029288388,0.0,9841.094308333331,0.9054765676653902,0.0,POOL-09
LN-0050018,1,0.043295869812415,0.0966859917957146,383426.6069660001,0.629832016833399,1010.92,POOL-03
LN-0050019,1,0.1041990634144176,0.0064625369099535,133679.95779016666,0.49639121666290315,44.68,POOL-04
LN-0050020,1,0.0495877165435237,0.0,26530.56697,0.8747889252734742,0.0,POOL-06
LN-0050021,1,0.037880012991939,0.85,0.0,0.9552444795416839,0.0,POOL-05
LN-0050022,3,1.0,0.935,0.0,0.8098704155503413,0.0,POOL-06
LN-0050023,1,0.0520716052817874,0.1263014565564202,386409.5838290833,0.5943014499514745,1510.3,POOL-07
LN-0050024,1,0.117421434202592,0.0,6738.007557749999,0.8905004255300807,0.0,POOL-08
LN-0050025,1,0.0593684055599725,0.85,4735.747478583333,0.919912207768136,219.84,POOL-04
LN-0050026,1,0.1644312377132354,0.0779000229682457,381820.7096437501,0.46416077050301446,2270.13,POOL-05
LN-0050027,1,0.0751661705910671,0.0,14957.749483666666,0.8813878994671669,0.0,POOL-05
LN-0050028,1,0.0967717487965599,0.0,221688.1567318333,0.7462363527191467,0.0,POOL-04
LN-0050029,1,0.0702180032656191,0.0,20410.460047,0.8603914419697931,0.0,POOL-01
LN-0050030,1,0.0353722776371079,0.85,0.0,0.9563359134567267,0.0,POOL-09
LN-0050031,1,0.0327269173544597,0.85,2997.8613875,0.9136592051164916,76.19,POOL-04
LN-0050032,1,0.0417644503378344,0.0,71511.44525649998,0.600361575877942,0.0,POOL-03
LN-0050033,1,0.13652155483684,0.0,21592.2848765,0.8601743300960129,0.0,POOL-05
