loan_id,report_date,balance,delinquency_days,payment_received
LN-0036084,2023-09-30,14261.8,0,974.41
LN-0036086,2023-09-30,3939.51,0,1313.17
LN-0036087,2023-09-30,1573.44,0,69.43
LN-0036088,2023-09-30,400721.67,0,1830.76
LN-0036091,2023-09-30,494534.96,30,2103.32
LN-0036092,2023-09-30,3847.68,0,1282.56
LN-0036093,2023-09-30,192707.77,0,905.77
LN-0036094,2023-09-30,241883.97,0,2121.6
LN-0036099,2023-09-30,227629.2,0,1021.19
LN-0036100,2023-09-30,2677.38,0,304.08
LN-0036101,2023-09-30,143012.7,0,658.5
LN-0036102,2023-09-30,5117.95,0,222.87
LN-0036103,2023-09-30,303150.21,0,1337.61
LN-0036104,2023-09-30,23554.12,0,991.06
LN-0036105,2023-09-30,1867.98,0,622.66
LN-0036106,2023-09-30,6354.75,0,355.71
LN-0036107,2023-09-30,330892.43,30,1539.94
LN-0036109,2023-09-30,268738.79,0,2225.16
LN-0036110,2023-09-30,6615.21,0,310.2
LN-0036111,2023-09-30,377329.8,0,3048.52
LN-0036113,2023-09-30,15855.66,0,637.55
LN-0036114,2023-09-30,14957.93,0,478.73
LN-0036116,2023-09-30,5784.55,0,328.15
LN-0036118,2023-09-30,241774.04,0,1385.22
LN-0036119,2023-09-30,5378.34,60,393.22
LN-0036120,2023-09-30,423772.62,0,1911.62
LN-0036121,2023-09-30,233592.87,0,1354.08
LN-0036122,2023-09-30,28430.82,0,134.45
LN-0036123,2023-09-30,9520.66,60,304.46
LN-0036124,2023-09-30,3853.83,0,167.62
LN-0036125,2023-09-30,4960.52,0,344.69
LN-0036126,2023-09-30,416775.94,0,2454.49
LN-0036127,2023-09-30,216828.84,0,1991.97
LN-0036128,2023-09-30,368067.0,0,2063.04
LN-0036130,2023-09-30,370880.69,0,2028.55
LN-0036131,2023-09-30,22005.4,0,733.71
LN-0036134,2023-09-30,2548.46,0,138.03
LN-0036135,2023-09-30,19699.78,0,931.87
LN-0036137,2023-09-30,4710.55,0,237.36
LN-0036139,2023-09-30,251472.28,0,1992.57
LN-0036140,2023-09-30,150457.36,0,756.62
LN-0036142,2023-09-30,3291.45,0,1097.15
LN-0036143,2023-09-30,10797.42,0,289.83
LN-0036145,2023-09-30,277780.83,0,1459.11
LN-0036146,2023-09-30,3677.39,0,163.49
LN-0036148,2023-09-30,2901.53,0,218.81
LN-0036150,2023-09-30,12188.7,0,625.71
LN-0036151,2023-09-30,2902.02,0,967.34
LN-0036153,2023-09-30,204316.98,0,1063.1
LN-0036154,2023-09-30,313891.02,0,1371.04
LN-0036155,2023-09-30,4989.11,0,720.25
LN-0036156,2023-09-30,8884.01,0,753.04
LN-0036159,2023-09-30,393901.48,0,2149.09
LN-0036162,2023-09-30,3064.74,0,1021.58
LN-0036163,2023-09-30,486.09,30,162.03
LN-0036164,2023-09-30,18592.31,0,876.09
LN-0036165,2023-09-30,15283.37,0,293.25
LN-0036166,2023-09-30,5277.75,30,1759.25
LN-0036167,2023-09-30,6377.3,0,417.94
LN-0036170,2023-09-30,3559.95,0,1186.65
LN-0036171,2023-09-30,291513.12,0,1440.56
LN-0036172,2023-09-30,7186.23,0,476.67
LN-0036177,2023-09-30,12722.69,0,352.94
LN-0036178,2023-09-30,12607.96,0,370.79
LN-0036179,2023-09-30,6503.97,0,304.3
LN-0036180,2023-09-30,37432.69,0,1259.17
LN-0036182,2023-09-30,4505.46,0,1501.82
LN-0036184,2023-09-30,5794.15,0,832.65
LN-0036187,2023-09-30,6870.41,0,405.92
LN-0036188,2023-09-30,384488.97,0,1695.12
LN-0036189,2023-09-30,3313.33,0,210.33
LN-0036190,2023-09-30,308414.37,0,1388.53
LN-0036192,2023-09-30,862.98,60,287.66
LN-0036193,2023-09-30,4111.34,0,309.91
LN-0036194,2023-09-30,17044.11,0,543.44
LN-0036195,2023-09-30,301756.64,0,2728.14
LN-0036196,2023-09-30,214574.3,0,1861.91
LN-0036197,2023-09-30,6359.1,30,401.88
LN-0036198,2023-09-30,7037.72,0,399.57
LN-0036199,2023-09-30,224522.0,0,1752.41
LN-0036200,2023-09-30,322330.48,0,1541.74
LN-0036204,2023-09-30,282653.0,30,2415.41
LN-0036206,2023-09-30,284300.4,0,1481.07
LN-0036207,2023-09-30,314599.77,0,1505.54
LN-0036208,2023-09-30,323581.16,30,2786.41
LN-0036209,2023-09-30,354600.86,60,1684.58
LN-0036210,2023-09-30,19238.95,0,378.54
LN-0036211,2023-09-30,21634.02,0,914.9
LN-0036212,2023-09-30,171611.32,0,820.24
LN-0036214,2023-09-30,17135.05,0,337.42
LN-0036216,2023-09-30,160043.21,0,1394.82
LN-0036218,2023-09-30,43268.8,0,809.07
LN-0036219,2023-09-30,130967.92,0,675.95
LN-0036221,2023-09-30,213498.71,0,1690.5
LN-0036223,2023-09-30,5237.6,0,592.16
LN-0036225,2023-09-30,10176.48,0,453.53
LN-0036226,2023-09-30,3228.12,0,1076.04
LN-0036228,2023-09-30,5803.83,60,1934.61
LN-0036229,2023-09-30,2559.53,0,514.47
LN-0036231,2023-09-30,262973.84,0,1081.2
LN-0036232,2023-09-30,14703.73,0,487.36
LN-0036233,2023-09-30,546762.05,0,2736.1
LN-0036236,2023-09-30,270489.29,0,1491.63
LN-0036238,2023-09-30,6360.93,0,343.12
LN-0036240,2023-09-30,3199.29,0,1066.43
LN-0036242,2023-09-30,455158.51,0,2100.33
LN-0036243,2023-09-30,14113.93,0,381.1
LN-0036244,2023-09-30,309619.85,30,1580.47
LN-0036245,2023-09-30,10001.11,0,326.91
LN-0036246,2023-09-30,1073.04,0,52.3
LN-0036247,2023-09-30,5495.46,0,472.66
LN-0036248,2023-09-30,5044.19,0,268.23
LN-0036249,2023-09-30,253118.24,0,1224.46
LN-0036250,2023-09-30,5009.77,0,724.18
LN-0036252,2023-09-30,2022.39,0,674.13
LN-0036253,2023-09-30,286281.02,0,1423.61
LN-0036254,2023-09-30,1679.76,0,559.92
LN-0036255,2023-09-30,25321.1,0,1098.13
LN-0036257,2023-09-30,17469.38,0,1053.72
LN-0036258,2023-09-30,221903.64,0,1134.48
LN-0036261,2023-09-30,235592.13,0,1102.77
LN-0036262,2023-09-30,119565.36,0,1036.8
LN-0036263,2023-09-30,12811.42,30,365.19
LN-0036264,2023-09-30,229824.28,0,1114.8
LN-0036265,2023-09-30,309682.64,0,1453.99
LN-0036266,2023-09-30,305880.68,0,1497.86
LN-0036268,2023-09-30,263211.98,0,1193.37
LN-0036269,2023-09-30,235411.25,0,1270.86
LN-0036272,2023-09-30,178477.74,0,727.71
LN-0036273,2023-09-30,270483.77,0,2391.27
LN-0036274,2023-09-30,13323.44,0,1346.48
LN-0036275,2023-09-30,23424.55,0,523.79
LN-0036276,2023-09-30,2808.21,0,215.99
LN-0036279,2023-09-30,6620.72,0,569.34
LN-0036280,2023-09-30,163695.52,0,804.43
LN-0036282,2023-09-30,5100.74,0,346.96
LN-0036283,2023-09-30,2165.6,60,75.13
LN-0036284,2023-09-30,118134.62,0,1002.0
LN-0036285,2023-09-30,14480.41,0,655.36
LN-0036287,2023-09-30,195691.05,0,866.78
LN-0036288,2023-09-30,2139.1,0,535.99
LN-0036290,2023-09-30,425798.16,0,2164.68
LN-0036291,2023-09-30,2235.73,0,110.15
LN-0036292,2023-09-30,7769.89,30,784.8
LN-0036293,2023-09-30,9138.03,0,305.51
LN-0036294,2023-09-30,499809.5,0,2735.42
LN-0036295,2023-09-30,302927.43,0,1662.69
LN-0036296,2023-09-30,184084.13,60,1410.73
LN-0036298,2023-09-30,12687.18,0,491.78
LN-0036299,2023-09-30,347173.58,0,1406.84
LN-0036300,2023-09-30,22300.46,0,614.49
LN-0036301,2023-09-30,15063.55,0,746.68
LN-0036303,2023-09-30,1665.33,0,555.11
LN-0036304,2023-09-30,33248.07,0,775.37
LN-0036305,2023-09-30,9006.04,0,402.14
LN-0036306,2023-09-30,9870.74,0,524.08
LN-0036307,2023-09-30,196225.24,0,1877.08
LN-0036309,2023-09-30,7535.63,30,431.87
LN-0036311,2023-09-30,1812.72,0,604.24
LN-0036313,2023-09-30,146126.27,0,815.22
LN-0036314,2023-09-30,270512.12,60,2137.73
LN-0036315,2023-09-30,28037.94,0,827.02
LN-0036316,2023-09-30,266073.26,30,2282.07
LN-0036317,2023-09-30,387356.74,0,1787.26
LN-0036319,2023-09-30,7317.92,0,741.99
LN-0036320,2023-09-30,156178.99,0,943.63
LN-0036321,2023-09-30,884.55,60,56.8
LN-0036323,2023-09-30,140485.49,0,1092.1
LN-0036324,2023-09-30,2673.16,0,449.08
LN-0036325,2023-09-30,4778.73,0,1592.91
LN-0036326,2023-09-30,193328.61,0,1664.23
LN-0036327,2023-09-30,9032.24,0,911.12
LN-0036328,2023-09-30,4688.47,0,317.67
LN-0036330,2023-09-30,5430.9,0,1810.3
LN-0036333,2023-09-30,243636.56,0,1107.08
LN-0036334,2023-09-30,7769.73,0,350.34
LN-0036335,2023-09-30,14423.58,0,712.83
LN-0036336,2023-09-30,12352.77,0,895.91
LN-0036337,2023-09-30,9920.45,0,507.67
LN-0036340,2023-09-30,14323.38,30,471.84
LN-0036341,2023-09-30,260484.99,0,1395.21
LN-0036342,2023-09-30,25687.53,0,795.79
LN-0036343,2023-09-30,159624.63,0,1356.32
LN-0036344,2023-09-30,293596.92,0,1440.39
LN-0036345,2023-09-30,341810.62,0,1339.15
LN-0036346,2023-09-30,11848.98,0,419.92
LN-0036348,2023-09-30,4491.84,0,1497.28
LN-0036349,2023-09-30,277738.77,0,1218.39
LN-0036350,2023-09-30,445440.31,0,2708.39
LN-0036353,2023-09-30,267667.06,0,1415.89
LN-0036354,2023-09-30,8528.5,0,793.28
LN-0036356,2023-09-30,313700.91,0,1649.85
LN-0036357,2023-09-30,3184.8,0,213.15
LN-0036359,2023-09-30,277770.27,0,1236.92
LN-0036360,2023-09-30,15394.36,0,395.7
LN-0036361,2023-09-30,294965.31,0,1707.08
LN-0036362,2023-09-30,28115.14,0,639.19
LN-0036363,2023-09-30,278689.35,0,1491.84
LN-0036364,2023-09-30,18664.5,0,530.81
LN-0036365,2023-09-30,200233.86,0,1140.77
LN-0036366,2023-09-30,2676.12,0,892.04
LN-0036367,2023-09-30,24651.26,30,1159.14
LN-0036368,2023-09-30,5573.34,0,397.53
LN-0036369,2023-09-30,443246.13,0,2191.4
LN-0036372,2023-09-30,439932.18,0,2159.17
LN-0036373,2023-09-30,17248.87,0,458.54
LN-0036374,2023-09-30,6023.22,0,418.34
LN-0036375,2023-09-30,17226.97,0,634.84
LN-0036376,2023-09-30,10934.96,0,387.4
LN-0036377,2023-09-30,19417.0,0,771.76
LN-0036378,2023-09-30,3597.2,0,252.62
LN-0036379,2023-09-30,1704.89,0,286.49
LN-0036380,2023-09-30,3716.77,0,295.5
LN-0036381,2023-09-30,1902.91,0,115.55
LN-0036383,2023-09-30,4597.74,0,320.86
LN-0036384,2023-09-30,80843.01,0,389.5
LN-0036385,2023-09-30,357338.08,0,2044.76
LN-0036386,2023-09-30,367429.52,0,2214.78
LN-0036388,2023-09-30,239586.52,0,1220.78
LN-0036390,2023-09-30,121805.46,0,543.55
LN-0036392,2023-09-30,15774.3,0,373.22
LN-0036393,2023-09-30,5456.33,0,321.69
LN-0036394,2023-09-30,20691.73,0,693.5
LN-0036396,2023-09-30,13453.48,0,435.11
LN-0036397,2023-09-30,6485.1,0,546.0
LN-0036399,2023-09-30,438800.26,0,2192.33
LN-0036402,2023-09-30,7056.32,0,797.81
LN-0036403,2023-09-30,7131.48,0,567.87
LN-0036404,2023-09-30,11522.19,0,448.19
LN-0036405,2023-09-30,3512.4,0,1170.8
LN-0036406,2023-09-30,140528.65,0,784.08
LN-0036409,2023-09-30,14325.28,0,462.3
LN-0036410,2023-09-30,13354.72,0,342.86
LN-0036411,2023-09-30,6529.95,0,937.54
LN-0036412,2023-09-30,169627.73,0,872.36
LN-0036413,2023-09-30,5352.2,0,1076.24
LN-0036414,2023-09-30,4372.95,0,1457.65
LN-0036415,2023-09-30,13063.3,0,298.73
LN-0036416,2023-09-30,8064.61,0,479.77
LN-0036417,2023-09-30,219217.36,30,1296.56
LN-0036418,2023-09-30,214725.06,0,1621.01
LN-0036420,2023-09-30,16858.93,0,594.24
LN-0036421,2023-09-30,567784.83,0,2755.26
LN-0036422,2023-09-30,301330.48,0,1348.71
LN-0036423,2023-09-30,3334.99,0,182.76
LN-0036424,2023-09-30,24519.27,0,765.45
LN-0036425,2023-09-30,1920.84,0,640.28
LN-0036427,2023-09-30,699.06,0,233.02
LN-0036428,2023-09-30,2217.81,0,739.27
LN-0036429,2023-09-30,6362.66,0,222.33
LN-0036431,2023-09-30,11176.03,0,692.3
LN-0036433,2023-09-30,668.85,0,222.95
LN-0036434,2023-09-30,4216.05,0,236.6
LN-0036435,2023-09-30,185865.81,0,1465.16
LN-0036438,2023-09-30,270360.23,0,1286.6
LN-0036439,2023-09-30,16869.88,0,1152.11
LN-0036441,2023-09-30,3300.69,0,1100.23
LN-0036443,2023-09-30,418571.47,30,2349.77
LN-0036444,2023-09-30,4371.51,0,148.63
LN-0036447,2023-09-30,374133.7,0,1717.52
LN-0036451,2023-09-30,2335.47,60,778.49
LN-0036452,2023-09-30,2367.2,0,475.57
LN-0036453,2023-09-30,3165.24,0,358.79
LN-0036455,2023-09-30,3565.74,0,599.81
LN-0036457,2023-09-30,2902.02,0,967.34
LN-0036458,2023-09-30,2013.45,30,671.15
LN-0036459,2023-09-30,248992.41,0,1301.74
LN-0036461,2023-09-30,18459.55,0,559.17
LN-0036462,2023-09-30,4096.67,0,208.5
LN-0036463,2023-09-30,233835.77,30,1278.84
LN-0036464,2023-09-30,5162.94,0,746.03
LN-0036466,2023-09-30,1787.28,0,595.76
LN-0036467,2023-09-30,4104.78,0,1368.26
LN-0036468,2023-09-30,224228.91,0,1874.32
LN-0036470,2023-09-30,12064.73,0,879.74
LN-0036472,2023-09-30,7168.01,0,477.11
LN-0036476,2023-09-30,296804.45,0,2543.39
LN-0036477,2023-09-30,2161.89,0,123.48
LN-0036478,2023-09-30,476839.18,0,2490.3
LN-0036479,2023-09-30,305732.29,0,2756.08
LN-0036480,2023-09-30,289492.91,0,2190.83
LN-0036481,2023-09-30,14716.97,0,941.58
LN-0036482,2023-09-30,156649.03,0,722.2
LN-0036483,2023-09-30,24900.55,0,1419.31
LN-0036484,2023-09-30,212347.95,0,1017.4
LN-0036485,2023-09-30,13187.59,0,594.77
LN-0036486,2023-09-30,19008.55,0,632.75
LN-0036487,2023-09-30,212236.73,30,970.91
LN-0036488,2023-09-30,11491.62,0,232.26
LN-0036489,2023-09-30,1126.11,0,71.02
LN-0036491,2023-09-30,1361.53,0,79.52
LN-0036492,2023-09-30,4699.92,0,1566.64
LN-0036493,2023-09-30,341324.12,0,1641.17
LN-0036494,2023-09-30,169093.88,30,1427.86
LN-0036495,2023-09-30,148026.4,0,733.01
LN-0036496,2023-09-30,315974.47,0,1929.6
LN-0036497,2023-09-30,214999.51,0,1139.56
LN-0036498,2023-09-30,2629.24,0,658.04
LN-0036499,2023-09-30,8937.05,0,327.04
LN-0036502,2023-09-30,16704.04,0,721.42
LN-0036504,2023-09-30,7892.11,0,332.67
LN-0036505,2023-09-30,376204.64,0,1817.82
LN-0036506,2023-09-30,9110.31,0,266.42
LN-0036511,2023-09-30,15671.71,0,1001.5
LN-0036512,2023-09-30,292539.45,0,1318.97
LN-0036513,2023-09-30,15078.01,0,506.6
LN-0036514,2023-09-30,382336.91,0,1706.18
LN-0036515,2023-09-30,3275.07,0,1091.69
LN-0036516,2023-09-30,21294.47,30,490.74
LN-0036517,2023-09-30,322068.12,30,1612.93
LN-0036518,2023-09-30,312554.34,30,2564.09
LN-0036519,2023-09-30,2272.68,0,757.56
LN-0036520,2023-09-30,133312.02,0,1121.97
LN-0036521,2023-09-30,381466.25,30,2063.02
LN-0036522,2023-09-30,3846.26,0,257.82
LN-0036523,2023-09-30,368303.53,0,1831.98
LN-0036524,2023-09-30,18730.88,0,476.5
LN-0036525,2023-09-30,175669.32,0,841.05
LN-0036531,2023-09-30,20673.54,0,729.74
LN-0036532,2023-09-30,375925.03,0,1982.22
LN-0036533,2023-09-30,6073.11,0,207.81
LN-0036534,2023-09-30,12750.32,0,416.12
LN-0036535,2023-09-30,17931.79,0,652.36
LN-0036536,2023-09-30,292947.51,0,1522.06
LN-0036537,2023-09-30,3781.18,30,235.37
LN-0036538,2023-09-30,329060.59,30,1602.49
LN-0036539,2023-09-30,2594.13,0,864.71
LN-0036540,2023-09-30,3757.98,0,1252.66
LN-0036541,2023-09-30,316557.46,0,1595.41
LN-0036543,2023-09-30,5138.12,0,251.78
LN-0036544,2023-09-30,2661.42,0,887.14
LN-0036545,2023-09-30,316840.96,0,1430.23
LN-0036546,2023-09-30,259744.92,0,2220.73
LN-0036547,2023-09-30,1497.84,0,499.28
LN-0036548,2023-09-30,320155.21,0,1530.42
LN-0036549,2023-09-30,13047.96,0,780.99
LN-0036550,2023-09-30,290532.9,0,1324.6
LN-0036551,2023-09-30,336096.9,0,1504.26
LN-0036552,2023-09-30,2294.67,0,764.89
LN-0036553,2023-09-30,6417.26,0,450.82
LN-0036554,2023-09-30,245299.62,0,1167.46
LN-0036555,2023-09-30,481903.74,0,2574.69
LN-0036556,2023-09-30,10323.04,0,887.47
LN-0036558,2023-09-30,8631.26,30,808.29
LN-0036559,2023-09-30,13726.57,0,706.86
LN-0036561,2023-09-30,10782.55,0,366.94
LN-0036562,2023-09-30,32079.87,30,637.46
LN-0036563,2023-09-30,13377.02,0,455.7
LN-0036564,2023-09-30,15197.33,0,589.08
LN-0036565,2023-09-30,7086.62,0,344.46
LN-0036566,2023-09-30,7155.65,0,379.2
LN-0036567,2023-09-30,10879.42,0,476.05
LN-0036569,2023-09-30,2210.27,0,553.22
LN-0036570,2023-09-30,158792.53,0,846.99
LN-0036573,2023-09-30,3888.57,0,255.26
LN-0036575,2023-09-30,216786.4,0,1863.1
LN-0036576,2023-09-30,22596.33,0,563.42
LN-0036578,2023-09-30,13330.63,0,283.9
LN-0036580,2023-09-30,2203.2,0,734.4
LN-0036581,2023-09-30,4101.42,0,464.52
LN-0036582,2023-09-30,23317.79,0,659.3
LN-0036585,2023-09-30,357254.93,0,1851.9
LN-0036586,2023-09-30,4144.23,0,1381.41
LN-0036588,2023-09-30,5492.78,0,347.75
LN-0036589,2023-09-30,363315.69,0,2981.39
LN-0036591,2023-09-30,1608.93,0,536.31
LN-0036592,2023-09-30,5925.7,0,320.96
LN-0036593,2023-09-30,25669.24,0,496.88
LN-0036594,2023-09-30,385382.87,0,2013.73
LN-0036595,2023-09-30,273042.93,0,1410.18
LN-0036596,2023-09-30,18933.07,0,686.57
LN-0036599,2023-09-30,10128.66,0,474.42
LN-0036600,2023-09-30,2210.7,0,736.9
LN-0036601,2023-09-30,4256.86,0,196.13
LN-0036602,2023-09-30,322257.56,0,1523.93
LN-0036603,2023-09-30,2060.23,0,100.5
LN-0036605,2023-09-30,15597.25,0,468.78
LN-0036606,2023-09-30,3999.98,0,212.4
LN-0036607,2023-09-30,17147.78,0,581.62
LN-0036608,2023-09-30,206833.55,30,1067.78
LN-0036609,2023-09-30,19978.95,0,580.43
LN-0036610,2023-09-30,265887.93,0,2254.52
LN-0036611,2023-09-30,12014.75,0,592.41
LN-0036612,2023-09-30,6747.39,0,245.11
LN-0036613,2023-09-30,131589.44,0,593.47
LN-0036614,2023-09-30,18854.04,0,687.53
LN-0036615,2023-09-30,14694.08,0,940.42
LN-0036617,2023-09-30,2933.01,0,977.67
LN-0036618,2023-09-30,23227.09,30,744.23
LN-0036619,2023-09-30,16670.42,0,528.8
LN-0036620,2023-09-30,181825.36,0,898.91
LN-0036621,2023-09-30,7925.86,30,671.47
LN-0036622,2023-09-30,277477.34,0,1104.51
LN-0036623,2023-09-30,21437.13,0,516.42
LN-0036624,2023-09-30,1697.0,0,97.57
LN-0036626,2023-09-30,387252.54,0,1829.25
LN-0036627,2023-09-30,2563.59,0,854.53
LN-0036628,2023-09-30,18570.43,0,952.24
LN-0036629,2023-09-30,20116.07,0,598.19
LN-0036630,2023-09-30,261971.86,0,1206.22
LN-0036632,2023-09-30,10133.61,0,321.86
LN-0036633,2023-09-30,2960.74,0,741.26
LN-0036634,2023-09-30,3028.0,0,342.88
LN-0036635,2023-09-30,327130.75,0,1429.62
LN-0036638,2023-09-30,5778.42,30,1926.14
LN-0036639,2023-09-30,299002.85,0,1417.53
LN-0036641,2023-09-30,188023.47,0,1445.57
LN-0036642,2023-09-30,335126.12,0,1575.8
LN-0036643,2023-09-30,3379.89,0,1126.63
LN-0036644,2023-09-30,10495.77,0,471.18
LN-0036645,2023-09-30,79189.1,0,654.38
LN-0036646,2023-09-30,5709.15,0,483.51
LN-0036647,2023-09-30,10347.55,0,953.51
LN-0036648,2023-09-30,11297.65,0,408.21
LN-0036649,2023-09-30,161432.3,0,676.91
LN-0036651,2023-09-30,18113.58,0,521.96
LN-0036653,2023-09-30,22423.37,0,659.55
LN-0036654,2023-09-30,1727.31,0,160.78
LN-0036655,2023-09-30,12291.85,0,394.48
LN-0036656,2023-09-30,322379.57,0,2901.16
LN-0036657,2023-09-30,4871.89,0,311.06
LN-0036658,2023-09-30,22460.59,0,1013.44
LN-0036659,2023-09-30,11627.3,0,1087.28
LN-0036662,2023-09-30,12844.14,0,1083.83
LN-0036663,2023-09-30,161109.41,0,727.41
LN-0036664,2023-09-30,9307.91,0,599.37
LN-0036665,2023-09-30,331266.44,0,1605.54
LN-0036666,2023-09-30,287817.16,0,1433.1
LN-0036667,2023-09-30,876.39,0,292.13
LN-0036668,2023-09-30,1517.85,0,505.95
LN-0036669,2023-09-30,430161.13,0,2268.2
LN-0036671,2023-09-30,6568.84,0,382.12
LN-0036673,2023-09-30,243584.26,0,1116.86
LN-0036674,2023-09-30,394469.62,0,2073.77
LN-0036675,2023-09-30,7960.15,0,286.31
LN-0036676,2023-09-30,7196.51,0,806.99
LN-0036677,2023-09-30,3365.25,0,428.04
LN-0036678,2023-09-30,442340.78,0,2405.46
LN-0036679,2023-09-30,21136.65,0,916.44
LN-0036682,2023-09-30,222091.38,0,1027.66
LN-0036685,2023-09-30,23864.59,0,1359.52
LN-0036686,2023-09-30,159160.95,30,724.44
LN-0036687,2023-09-30,2759.5,0,398.63
LN-0036688,2023-09-30,2288.07,0,762.69
LN-0036689,2023-09-30,10365.62,0,494.17
LN-0036690,2023-09-30,305067.65,0,1558.79
LN-0036691,2023-09-30,234143.03,30,1103.85
LN-0036692,2023-09-30,15207.16,0,1036.84
LN-0036694,2023-09-30,3889.8,0,562.74
LN-0036695,2023-09-30,17981.39,0,602.66
LN-0036696,2023-09-30,13320.98,0,651.72
LN-0036697,2023-09-30,3979.09,0,215.78
LN-0036698,2023-09-30,2212.66,0,105.6
LN-0036699,2023-09-30,299327.86,0,1394.73
LN-0036700,2023-09-30,2348.94,0,782.98
LN-0036702,2023-09-30,1833.93,0,611.31
LN-0036703,2023-09-30,32637.93,0,612.82
LN-0036704,2023-09-30,13138.62,0,716.56
LN-0036705,2023-09-30,201281.83,0,968.14
LN-0036708,2023-09-30,213204.25,0,1014.62
LN-0036709,2023-09-30,3225.58,0,165.52
LN-0036710,2023-09-30,27063.17,0,714.85
LN-0036712,2023-09-30,495001.98,0,2684.62
LN-0036713,2023-09-30,18183.26,30,654.85
LN-0036714,2023-09-30,2795.73,0,931.91
LN-0036715,2023-09-30,389840.26,0,2102.46
LN-0036716,2023-09-30,336997.37,30,3014.85
LN-0036717,2023-09-30,205788.84,0,1713.37
LN-0036719,2023-09-30,91345.99,0,460.95
LN-0036720,2023-09-30,1264.26,0,421.42
LN-0036722,2023-09-30,12518.15,0,799.11
LN-0036723,2023-09-30,349723.79,0,1876.45
LN-0036724,2023-09-30,192956.1,0,844.23
LN-0036726,2023-09-30,357499.21,30,2768.39
LN-0036727,2023-09-30,170228.65,0,819.19
LN-0036728,2023-09-30,348958.67,0,1667.59
LN-0036729,2023-09-30,351917.52,0,1643.7
LN-0036730,2023-09-30,7340.58,0,445.01
LN-0036731,2023-09-30,3359.98,0,198.72
LN-0036732,2023-09-30,269899.86,0,1438.4
LN-0036734,2023-09-30,1400.73,0,466.91
LN-0036735,2023-09-30,6256.17,30,576.11
LN-0036736,2023-09-30,390834.46,0,1950.52
LN-0036737,2023-09-30,345291.48,0,1807.03
LN-0036738,2023-09-30,246115.74,0,1253.14
LN-0036739,2023-09-30,80193.77,0,370.39
LN-0036741,2023-09-30,7017.57,0,432.42
LN-0036742,2023-09-30,12987.9,30,542.64
LN-0036743,2023-09-30,267939.23,0,1178.52
LN-0036746,2023-09-30,333106.72,0,1607.94
LN-0036747,2023-09-30,3370.3,0,315.71
LN-0036748,2023-09-30,22434.36,0,745.39
LN-0036749,2023-09-30,2657.48,0,384.21
LN-0036751,2023-09-30,280206.17,0,1469.53
LN-0036753,2023-09-30,330258.9,0,1353.83
LN-0036754,2023-09-30,20400.22,0,448.71
LN-0036757,2023-09-30,191635.19,0,1591.01
LN-0036758,2023-09-30,280126.56,0,1288.62
LN-0036759,2023-09-30,29484.6,0,734.02
LN-0036760,2023-09-30,4310.62,0,724.78
LN-0036761,2023-09-30,380595.57,0,1858.05
LN-0036762,2023-09-30,4214.97,0,1404.99
LN-0036763,2023-09-30,7560.6,0,847.39
LN-0036764,2023-09-30,121779.73,0,650.25
LN-0036765,2023-09-30,418688.87,0,3086.43
LN-0036766,2023-09-30,213534.53,0,984.15
LN-0036767,2023-09-30,12614.32,0,366.83
LN-0036768,2023-09-30,2785.77,0,928.59
LN-0036769,2023-09-30,303526.53,0,1522.77
LN-0036770,2023-09-30,209123.76,0,1099.84
LN-0036771,2023-09-30,6905.55,0,2301.85
LN-0036772,2023-09-30,1333.88,0,76.97
LN-0036773,2023-09-30,199071.46,0,971.62
LN-0036774,2023-09-30,8471.58,0,631.42
LN-0036776,2023-09-30,12729.8,0,810.58
LN-0036778,2023-09-30,13158.17,0,530.68
LN-0036779,2023-09-30,16992.18,0,763.97
LN-0036782,2023-09-30,478328.96,0,2693.35
LN-0036783,2023-09-30,22460.37,0,530.97
LN-0036784,2023-09-30,20975.83,0,642.69
LN-0036785,2023-09-30,5728.59,0,1909.53
LN-0036786,2023-09-30,263570.54,0,1247.55
LN-0036787,2023-09-30,416030.65,0,2134.54
LN-0036791,2023-09-30,9459.62,0,382.7
LN-0036792,2023-09-30,29767.7,0,768.93
LN-0036793,2023-09-30,4149.45,0,832.23
LN-0036794,2023-09-30,9989.93,0,499.36
LN-0036795,2023-09-30,293908.83,0,1331.91
LN-0036796,2023-09-30,1576.86,0,525.62
LN-0036797,2023-09-30,240674.96,0,983.64
LN-0036799,2023-09-30,5190.68,0,226.47
LN-0036801,2023-09-30,14788.52,0,483.74
LN-0036802,2023-09-30,16935.72,0,525.6
LN-0036803,2023-09-30,2994.02,0,221.93
LN-0036804,2023-09-30,204407.02,30,1033.5
LN-0036805,2023-09-30,2797.63,0,168.38
LN-0036806,2023-09-30,5992.7,0,467.29
LN-0036807,2023-09-30,15581.75,0,881.76
LN-0036808,2023-09-30,385986.42,30,2070.55
LN-0036809,2023-09-30,4979.37,0,1659.79
LN-0036810,2023-09-30,185933.35,0,1452.29
LN-0036811,2023-09-30,223898.24,0,1929.79
LN-0036812,2023-09-30,9026.0,0,428.56
LN-0036814,2023-09-30,457315.34,0,2176.23
LN-0036815,2023-09-30,2705.69,0,215.71
LN-0036816,2023-09-30,401579.61,0,1992.09
LN-0036817,2023-09-30,235052.38,0,1863.35
LN-0036818,2023-09-30,1445.85,0,481.95
LN-0036820,2023-09-30,16838.8,0,463.1
LN-0036821,2023-09-30,20690.29,0,685.56
