customer_id,age,income,employment_type,employment_years,credit_score,state,city,customer_segment
CUST-040661,45,98698.09,Self-Employed,1,593,OH,City_60,High
CUST-040662,67,106474.86,Self-Employed,4,709,MI,City_61,High
CUST-040663,20,173269.55,Business Owner,0,672,CA,City_62,Premium
CUST-040664,29,158133.81,Self-Employed,11,692,CA,City_63,Premium
CUST-040665,50,156960.17,Salaried,4,791,NY,City_64,Premium
CUST-040666,52,126716.3,Professional,5,748,IL,City_65,Premium
CUST-040667,30,121014.46,Salaried,4,766,FL,City_66,Premium
CUST-040668,59,58874.21,Self-Employed,2,674,IL,City_67,Medium
CUST-040669,32,53792.67,Salaried,4,620,MI,City_68,Medium
CUST-040670,62,29716.29,Self-Employed,0,568,TX,City_69,Low
CUST-040671,47,173598.03,Self-Employed,8,646,IL,City_70,Premium
CUST-040672,57,77175.51,Salaried,0,679,FL,City_71,High
CUST-040673,46,91637.87,Professional,10,617,NC,City_72,High
CUST-040674,49,20000.0,Business Owner,0,626,FL,City_73,Low
CUST-040675,50,50520.99,Self-Employed,5,566,OH,City_74,Medium
CUST-040676,55,134511.8,Salaried,1,633,FL,City_75,Premium
CUST-040677,41,91453.32,Salaried,3,718,MI,City_76,High
CUST-040678,31,50428.68,Business Owner,0,634,OH,City_77,Medium
CUST-040679,41,69903.66,Self-Employed,5,774,OH,City_78,Medium
CUST-040680,33,245870.02,Salaried,12,716,FL,City_79,Premium
CUST-040681,34,65115.28,Salaried,17,714,NC,City_80,Medium
CUST-040682,61,80651.47,Salaried,4,765,PA,City_81,High
CUST-040683,49,74701.4,Salaried,7,606,TX,City_82,Medium
CUST-040684,48,84965.87,Business Owner,0,701,MI,City_83,High
CUST-040685,54,154458.05,Self-Employed,3,747,IL,City_84,Premium
CUST-040686,49,332557.78,Self-Employed,1,645,OH,City_85,Premium
CUST-040687,64,181905.16,Salaried,12,525,PA,City_86,Premium
CUST-040688,18,86272.05,Professional,3,549,TX,City_87,High
CUST-040689,30,153413.99,Self-Employed,5,614,IL,City_88,Premium
CUST-040690,33,30598.31,Professional,0,642,FL,City_89,Low
CUST-040691,25,74196.3,Professional,2,753,FL,City_90,Medium
CUST-040692,43,49278.43,Salaried,0,757,PA,City_91,Low
CUST-040693,43,53294.91,Business Owner,5,687,PA,City_92,Medium
CUST-040694,65,133473.89,Salaried,3,696,CA,City_93,Premium
CUST-040695,52,170274.32,Salaried,10,633,FL,City_94,Premium
CUST-040696,35,33751.15,Salaried,10,718,NY,City_95,Low
CUST-040697,47,67477.85,Salaried,1,674,TX,City_96,Medium
CUST-040698,20,50731.37,Self-Employed,6,565,OH,City_97,Medium
CUST-040699,43,111965.47,Salaried,2,721,NC,City_98,High
CUST-040700,43,146124.36,Salaried,11,766,MI,City_99,Premium
CUST-040701,31,292145.87,Salaried,0,798,MI,City_0,Premium
CUST-040702,39,153830.71,Self-Employed,5,825,GA,City_1,Premium
CUST-040703,33,149135.78,Business Owner,1,614,TX,City_2,Premium
CUST-040704,30,41126.74,Salaried,4,751,MI,City_3,Low
CUST-040705,50,50007.31,Salaried,0,628,PA,City_4,Low
CUST-040706,54,77555.26,Salaried,0,547,NY,City_5,High
CUST-040707,48,350135.86,Self-Employed,6,508,NY,City_6,Premium
CUST-040708,36,78517.61,Salaried,6,704,NC,City_7,High
CUST-040709,34,177028.65,Salaried,5,775,NY,City_8,Premium
CUST-040710,37,58332.29,Salaried,2,630,FL,City_9,Medium
CUST-040711,39,73945.83,Salaried,1,711,NC,City_10,Medium
CUST-040712,31,74048.8,Salaried,1,592,NC,City_11,Medium
CUST-040713,54,55791.95,Business Owner,3,787,NY,City_12,Medium
CUST-040714,39,113278.38,Salaried,2,643,OH,City_13,Premium
CUST-040715,51,34503.51,Salaried,5,591,PA,City_14,Low
CUST-040716,25,25049.58,Self-Employed,0,714,NY,City_15,Low
CUST-040717,33,64081.12,Salaried,13,692,FL,City_16,Medium
CUST-040718,52,104350.64,Salaried,4,686,NY,City_17,High
CUST-040719,52,47533.28,Salaried,1,660,TX,City_18,Low
CUST-040720,27,302789.12,Salaried,6,761,TX,City_19,Premium
CUST-040721,45,74897.4,Salaried,0,651,TX,City_20,Medium
CUST-040722,45,78552.93,Salaried,0,715,IL,City_21,High
CUST-040723,33,41113.35,Salaried,2,602,MI,City_22,Low
CUST-040724,46,109383.22,Salaried,3,675,TX,City_23,High
CUST-040725,23,138763.12,Business Owner,0,545,OH,City_24,Premium
CUST-040726,30,84492.41,Salaried,0,681,MI,City_25,High
CUST-040727,49,90530.98,Salaried,7,684,NC,City_26,High
CUST-040728,42,86772.56,Salaried,6,640,CA,City_27,High
CUST-040729,42,43640.15,Salaried,7,620,MI,City_28,Low
CUST-040730,39,178093.69,Salaried,5,764,MI,City_29,Premium
CUST-040731,48,62204.85,Salaried,8,600,MI,City_30,Medium
CUST-040732,49,211393.04,Self-Employed,4,665,TX,City_31,Premium
CUST-040733,51,36361.07,Salaried,5,698,PA,City_32,Low
CUST-040734,43,129224.74,Professional,0,636,PA,City_33,Premium
CUST-040735,37,83869.19,Salaried,9,651,CA,City_34,High
CUST-040736,35,79250.44,Professional,3,706,FL,City_35,High
CUST-040737,29,52605.98,Salaried,13,601,GA,City_36,Medium
CUST-040738,37,112118.61,Salaried,8,732,GA,City_37,High
CUST-040739,34,103451.02,Salaried,16,727,FL,City_38,High
CUST-040740,61,219085.32,Professional,6,750,TX,City_39,Premium
CUST-040741,29,112074.46,Self-Employed,9,665,NC,City_40,High
CUST-040742,54,58703.76,Self-Employed,2,740,MI,City_41,Medium
CUST-040743,38,57927.12,Salaried,12,682,IL,City_42,Medium
CUST-040744,39,91088.77,Salaried,0,631,IL,City_43,High
CUST-040745,46,182906.3,Salaried,24,703,NY,City_44,Premium
CUST-040746,24,94627.81,Salaried,0,611,NY,City_45,High
CUST-040747,32,138541.68,Salaried,12,726,MI,City_46,Premium
CUST-040748,27,89576.07,Self-Employed,4,709,OH,City_47,High
CUST-040749,37,24306.21,Salaried,5,630,GA,City_48,Low
CUST-040750,31,98511.29,Professional,2,690,NY,City_49,High
CUST-040751,57,66811.22,Self-Employed,3,661,TX,City_50,Medium
CUST-040752,34,156781.69,Professional,6,753,IL,City_51,Premium
CUST-040753,18,202087.68,Salaried,3,705,FL,City_52,Premium
CUST-040754,37,221322.84,Salaried,2,750,CA,City_53,Premium
CUST-040755,51,67642.89,Salaried,3,665,MI,City_54,Medium
CUST-040756,61,56493.65,Salaried,2,847,GA,City_55,Medium
CUST-040757,39,61906.26,Self-Employed,1,790,OH,City_56,Medium
CUST-040758,35,69928.78,Salaried,13,599,NC,City_57,Medium
CUST-040759,41,82833.36,Salaried,1,741,MI,City_58,High
CUST-040760,46,43146.59,Salaried,3,650,FL,City_59,Low
CUST-040761,28,75951.68,Self-Employed,1,681,IL,City_60,High
CUST-040762,39,22147.92,Salaried,0,640,NY,City_61,Low
CUST-040763,41,272680.14,Salaried,5,721,MI,City_62,Premium
CUST-040764,42,65320.77,Salaried,7,564,PA,City_63,Medium
CUST-040765,40,58090.55,Salaried,4,631,PA,City_64,Medium
CUST-040766,30,104015.91,Salaried,7,635,NY,City_65,High
CUST-040767,46,124046.6,Self-Employed,2,653,FL,City_66,Premium
CUST-040768,41,22193.83,Salaried,0,520,MI,City_67,Low
CUST-040769,41,49686.22,Business Owner,10,626,GA,City_68,Low
CUST-040770,29,176008.37,Salaried,13,676,NC,City_69,Premium
CUST-040771,49,126737.31,Salaried,2,633,PA,City_70,Premium
CUST-040772,30,37141.98,Salaried,0,636,TX,City_71,Low
CUST-040773,61,152853.38,Salaried,3,699,NY,City_72,Premium
CUST-040774,27,118119.25,Salaried,1,780,GA,City_73,Premium
CUST-040775,51,46166.73,Business Owner,13,731,PA,City_74,Low
CUST-040776,19,74788.14,Self-Employed,3,724,CA,City_75,Medium
CUST-040777,18,27031.6,Salaried,10,831,PA,City_76,Low
CUST-040778,35,122027.24,Self-Employed,3,683,PA,City_77,Premium
CUST-040779,18,189047.83,Salaried,5,760,NC,City_78,Premium
CUST-040780,50,61150.0,Salaried,7,688,GA,City_79,Medium
CUST-040781,41,74741.16,Salaried,8,569,TX,City_80,Medium
CUST-040782,58,96637.99,Self-Employed,0,701,FL,City_81,High
CUST-040783,39,65456.77,Salaried,6,696,FL,City_82,Medium
CUST-040784,44,21701.35,Self-Employed,3,574,CA,City_83,Low
CUST-040785,38,143208.03,Salaried,0,585,PA,City_84,Premium
CUST-040786,31,154632.83,Professional,14,700,NC,City_85,Premium
CUST-040787,37,113168.69,Salaried,1,609,FL,City_86,Premium
CUST-040788,27,173397.9,Salaried,12,778,IL,City_87,Premium
CUST-040789,46,69299.11,Professional,2,688,CA,City_88,Medium
CUST-040790,38,97840.62,Salaried,7,635,FL,City_89,High
CUST-040791,40,49265.73,Salaried,0,742,OH,City_90,Low
CUST-040792,75,44360.64,Business Owner,1,578,TX,City_91,Low
CUST-040793,37,34330.8,Self-Employed,0,737,FL,City_92,Low
CUST-040794,45,92229.85,Self-Employed,0,802,MI,City_93,High
CUST-040795,41,79061.79,Business Owner,4,685,NY,City_94,High
CUST-040796,55,144989.97,Professional,4,632,CA,City_95,Premium
CUST-040797,44,26389.07,Salaried,15,750,FL,City_96,Low
CUST-040798,38,87852.76,Salaried,6,772,TX,City_97,High
CUST-040799,69,211289.59,Salaried,0,664,TX,City_98,Premium
CUST-040800,31,80505.75,Business Owner,8,647,OH,City_99,High
CUST-040801,39,128765.5,Salaried,0,694,FL,City_0,Premium
CUST-040802,52,306015.55,Salaried,4,605,IL,City_1,Premium
CUST-040803,32,170102.15,Salaried,2,833,PA,City_2,Premium
CUST-040804,51,31885.59,Self-Employed,6,704,IL,City_3,Low
CUST-040805,36,62200.79,Self-Employed,2,563,TX,City_4,Medium
CUST-040806,54,93084.37,Business Owner,20,502,OH,City_5,High
CUST-040807,53,72153.03,Salaried,1,448,GA,City_6,Medium
CUST-040808,40,164906.49,Salaried,6,765,IL,City_7,Premium
CUST-040809,29,74118.01,Salaried,4,622,IL,City_8,Medium
CUST-040810,37,71897.86,Self-Employed,7,525,CA,City_9,Medium
CUST-040811,41,143779.31,Salaried,8,621,OH,City_10,Premium
CUST-040812,52,32209.54,Salaried,13,727,FL,City_11,Low
CUST-040813,45,100545.96,Professional,8,779,TX,City_12,High
CUST-040814,48,51338.39,Salaried,7,689,PA,City_13,Medium
CUST-040815,46,119447.3,Professional,4,535,OH,City_14,Premium
CUST-040816,52,60223.06,Self-Employed,0,752,NC,City_15,Medium
CUST-040817,39,102024.94,Salaried,0,623,GA,City_16,High
CUST-040818,43,54043.02,Salaried,1,846,CA,City_17,Medium
CUST-040819,42,22866.92,Salaried,0,581,GA,City_18,Low
CUST-040820,36,93131.27,Business Owner,17,697,OH,City_19,High
CUST-040821,54,34405.92,Self-Employed,2,618,FL,City_20,Low
CUST-040822,53,184106.49,Salaried,3,763,TX,City_21,Premium
CUST-040823,56,105178.53,Salaried,8,659,IL,City_22,High
CUST-040824,32,115905.4,Self-Employed,0,674,MI,City_23,Premium
CUST-040825,46,63292.17,Salaried,5,703,TX,City_24,Medium
CUST-040826,55,74147.08,Self-Employed,0,495,GA,City_25,Medium
CUST-040827,60,20000.0,Self-Employed,1,730,NY,City_26,Low
CUST-040828,23,94940.79,Self-Employed,15,749,TX,City_27,High
CUST-040829,41,37805.1,Self-Employed,6,638,TX,City_28,Low
CUST-040830,39,90656.34,Self-Employed,1,753,TX,City_29,High
CUST-040831,61,38855.25,Salaried,9,646,GA,City_30,Low
CUST-040832,18,108475.37,Business Owner,1,570,NY,City_31,High
CUST-040833,29,83651.44,Salaried,1,514,MI,City_32,High
CUST-040834,59,34077.2,Salaried,6,753,FL,City_33,Low
CUST-040835,36,168698.71,Salaried,1,541,IL,City_34,Premium
CUST-040836,26,66669.35,Salaried,2,642,NY,City_35,Medium
CUST-040837,60,44188.76,Self-Employed,2,671,TX,City_36,Low
CUST-040838,24,139643.6,Salaried,3,622,OH,City_37,Premium
CUST-040839,54,53919.17,Business Owner,3,622,IL,City_38,Medium
CUST-040840,23,67741.62,Business Owner,1,515,TX,City_39,Medium
CUST-040841,24,187891.67,Self-Employed,2,659,TX,City_40,Premium
CUST-040842,44,95220.11,Salaried,0,743,FL,City_41,High
CUST-040843,31,108675.26,Salaried,1,581,PA,City_42,High
CUST-040844,45,70109.33,Salaried,1,681,NY,City_43,Medium
CUST-040845,63,50396.11,Professional,18,708,CA,City_44,Medium
CUST-040846,40,61521.88,Salaried,6,702,IL,City_45,Medium
CUST-040847,61,20000.0,Salaried,1,649,MI,City_46,Low
CUST-040848,45,112219.88,Professional,6,604,MI,City_47,High
CUST-040849,53,106975.92,Salaried,12,445,OH,City_48,High
CUST-040850,18,30736.38,Self-Employed,1,804,PA,City_49,Low
CUST-040851,49,94146.69,Business Owner,6,544,GA,City_50,High
CUST-040852,47,20000.0,Self-Employed,24,592,NC,City_51,Low
CUST-040853,37,270109.76,Business Owner,2,668,MI,City_52,Premium
CUST-040854,64,53220.33,Salaried,17,610,OH,City_53,Medium
CUST-040855,36,55069.26,Professional,0,775,FL,City_54,Medium
CUST-040856,22,117273.32,Business Owner,4,736,NY,City_55,Premium
CUST-040857,51,99236.29,Self-Employed,13,644,IL,City_56,High
CUST-040858,24,29939.9,Professional,4,577,NC,City_57,Low
CUST-040859,42,77128.55,Business Owner,3,636,MI,City_58,High
CUST-040860,58,96908.21,Business Owner,2,702,NC,City_59,High
CUST-040861,47,45426.99,Salaried,1,750,NY,City_60,Low
CUST-040862,39,120442.9,Salaried,1,525,NY,City_61,Premium
CUST-040863,37,34924.14,Salaried,5,695,IL,City_62,Low
CUST-040864,57,107559.9,Salaried,2,558,TX,City_63,High
CUST-040865,27,30603.61,Self-Employed,0,774,NC,City_64,Low
CUST-040866,51,58140.78,Self-Employed,0,772,MI,City_65,Medium
CUST-040867,68,28217.65,Salaried,1,653,NC,City_66,Low
CUST-040868,48,121281.28,Salaried,3,682,MI,City_67,Premium
CUST-040869,39,158788.65,Business Owner,8,763,TX,City_68,Premium
CUST-040870,40,208753.94,Self-Employed,4,684,NC,City_69,Premium
CUST-040871,36,58527.37,Salaried,0,623,MI,City_70,Medium
CUST-040872,34,47174.06,Professional,5,637,OH,City_71,Low
CUST-040873,43,137817.73,Business Owner,3,702,GA,City_72,Premium
CUST-040874,50,77788.38,Self-Employed,0,599,MI,City_73,High
CUST-040875,61,51104.81,Professional,2,689,CA,City_74,Medium
CUST-040876,18,50747.73,Business Owner,0,756,MI,City_75,Medium
CUST-040877,18,76326.59,Self-Employed,6,733,PA,City_76,High
CUST-040878,61,156076.3,Business Owner,0,850,OH,City_77,Premium
CUST-040879,42,39820.1,Salaried,0,636,NC,City_78,Low
CUST-040880,43,165371.82,Salaried,10,764,PA,City_79,Premium
CUST-040881,48,67310.67,Salaried,8,583,GA,City_80,Medium
CUST-040882,39,155615.57,Salaried,1,718,CA,City_81,Premium
CUST-040883,65,66242.09,Business Owner,4,770,PA,City_82,Medium
CUST-040884,47,123996.38,Salaried,13,687,TX,City_83,Premium
CUST-040885,36,45573.67,Salaried,1,604,NC,City_84,Low
CUST-040886,37,96693.93,Salaried,3,577,CA,City_85,High
CUST-040887,40,110901.89,Salaried,3,654,GA,City_86,High
CUST-040888,32,24576.0,Salaried,13,764,PA,City_87,Low
CUST-040889,62,200229.29,Salaried,9,551,NC,City_88,Premium
CUST-040890,43,31366.4,Salaried,3,652,PA,City_89,Low
CUST-040891,27,143669.31,Salaried,6,692,MI,City_90,Premium
CUST-040892,46,55758.74,Salaried,3,555,TX,City_91,Medium
CUST-040893,59,118939.95,Salaried,1,765,PA,City_92,Premium
CUST-040894,54,96799.0,Salaried,1,717,NY,City_93,High
CUST-040895,32,60942.11,Salaried,3,744,IL,City_94,Medium
CUST-040896,28,44085.51,Business Owner,10,791,TX,City_95,Low
CUST-040897,59,64726.03,Salaried,10,725,OH,City_96,Medium
CUST-040898,22,56211.67,Salaried,0,783,NY,City_97,Medium
CUST-040899,46,93538.61,Salaried,1,606,IL,City_98,High
CUST-040900,35,78955.79,Business Owner,9,696,MI,City_99,High
CUST-040901,57,46529.36,Self-Employed,6,690,MI,City_0,Low
CUST-040902,29,35911.24,Self-Employed,2,512,CA,City_1,Low
CUST-040903,32,58527.13,Professional,7,800,PA,City_2,Medium
CUST-040904,49,71436.63,Salaried,0,713,TX,City_3,Medium
CUST-040905,51,47735.43,Salaried,1,633,NY,City_4,Low
CUST-040906,58,94192.16,Salaried,6,740,IL,City_5,High
CUST-040907,47,65671.94,Professional,16,735,TX,City_6,Medium
CUST-040908,46,135283.38,Salaried,6,755,IL,City_7,Premium
CUST-040909,54,93878.81,Salaried,0,679,CA,City_8,High
CUST-040910,25,107276.27,Salaried,13,673,PA,City_9,High
CUST-040911,31,53228.05,Self-Employed,0,846,IL,City_10,Medium
CUST-040912,26,161967.04,Salaried,5,735,TX,City_11,Premium
CUST-040913,18,87471.91,Salaried,1,652,NY,City_12,High
CUST-040914,52,165303.55,Salaried,4,689,GA,City_13,Premium
CUST-040915,59,126806.16,Self-Employed,3,699,NY,City_14,Premium
CUST-040916,48,66335.34,Self-Employed,4,534,NY,City_15,Medium
CUST-040917,46,52152.68,Salaried,0,561,GA,City_16,Medium
CUST-040918,43,79750.2,Salaried,5,687,PA,City_17,High
CUST-040919,42,63159.71,Business Owner,1,848,NC,City_18,Medium
CUST-040920,62,49147.0,Salaried,9,671,FL,City_19,Low
CUST-040921,60,39738.82,Salaried,4,636,MI,City_20,Low
CUST-040922,34,237995.04,Salaried,1,630,MI,City_21,Premium
CUST-040923,55,33281.42,Salaried,0,835,NY,City_22,Low
CUST-040924,56,23630.78,Salaried,0,741,MI,City_23,Low
CUST-040925,49,94522.81,Self-Employed,1,636,CA,City_24,High
CUST-040926,46,48630.83,Salaried,3,565,TX,City_25,Low
CUST-040927,46,62723.99,Salaried,3,763,IL,City_26,Medium
CUST-040928,24,32965.09,Self-Employed,4,766,OH,City_27,Low
CUST-040929,23,95749.83,Salaried,0,690,CA,City_28,High
CUST-040930,51,88889.99,Salaried,4,630,TX,City_29,High
CUST-040931,28,132693.98,Salaried,4,749,FL,City_30,Premium
CUST-040932,25,104427.51,Salaried,0,716,PA,City_31,High
CUST-040933,18,63039.93,Self-Employed,7,547,NC,City_32,Medium
CUST-040934,36,28514.93,Salaried,22,675,PA,City_33,Low
CUST-040935,46,46484.0,Salaried,4,747,CA,City_34,Low
CUST-040936,47,45040.75,Self-Employed,1,664,NC,City_35,Low
CUST-040937,52,38701.52,Business Owner,1,630,IL,City_36,Low
CUST-040938,37,163093.82,Salaried,2,544,TX,City_37,Premium
CUST-040939,43,172742.96,Salaried,0,632,NY,City_38,Premium
CUST-040940,52,55133.8,Salaried,0,648,IL,City_39,Medium
CUST-040941,47,121863.54,Salaried,3,650,OH,City_40,Premium
CUST-040942,34,87617.06,Salaried,0,806,GA,City_41,High
CUST-040943,45,52845.41,Salaried,2,633,CA,City_42,Medium
CUST-040944,18,79412.78,Salaried,3,525,GA,City_43,High
CUST-040945,42,23094.59,Salaried,5,684,PA,City_44,Low
CUST-040946,34,29202.18,Self-Employed,21,580,OH,City_45,Low
CUST-040947,60,96658.08,Business Owner,1,682,MI,City_46,High
CUST-040948,30,132012.36,Professional,3,641,IL,City_47,Premium
CUST-040949,43,129098.14,Salaried,3,612,FL,City_48,Premium
CUST-040950,36,39870.67,Professional,3,463,NY,City_49,Low
CUST-040951,35,127313.95,Self-Employed,17,639,PA,City_50,Premium
CUST-040952,46,111574.51,Salaried,3,797,NC,City_51,High
CUST-040953,36,98736.73,Salaried,2,661,IL,City_52,High
CUST-040954,64,68925.18,Salaried,0,669,GA,City_53,Medium
CUST-040955,18,54779.2,Salaried,8,796,CA,City_54,Medium
CUST-040956,49,116516.18,Professional,2,797,CA,City_55,Premium
CUST-040957,40,121014.25,Professional,9,637,GA,City_56,Premium
CUST-040958,41,66186.75,Salaried,3,672,MI,City_57,Medium
CUST-040959,45,96981.94,Salaried,4,730,OH,City_58,High
CUST-040960,53,99066.72,Self-Employed,1,624,PA,City_59,High
CUST-040961,45,70502.56,Salaried,17,655,IL,City_60,Medium
CUST-040962,54,49468.34,Salaried,2,685,IL,City_61,Low
CUST-040963,42,78232.71,Self-Employed,1,634,NY,City_62,High
CUST-040964,29,126080.01,Salaried,1,766,NY,City_63,Premium
CUST-040965,40,44585.43,Salaried,4,713,NY,City_64,Low
CUST-040966,55,150282.36,Business Owner,22,737,NC,City_65,Premium
CUST-040967,37,48232.64,Salaried,13,756,NC,City_66,Low
CUST-040968,29,223235.9,Self-Employed,1,762,GA,City_67,Premium
CUST-040969,49,121160.3,Professional,18,716,TX,City_68,Premium
CUST-040970,46,57553.24,Professional,5,625,IL,City_69,Medium
CUST-040971,32,33294.28,Salaried,2,770,OH,City_70,Low
CUST-040972,39,53934.4,Self-Employed,2,594,IL,City_71,Medium
CUST-040973,39,62440.87,Self-Employed,20,608,IL,City_72,Medium
CUST-040974,42,61524.27,Business Owner,5,697,MI,City_73,Medium
CUST-040975,49,50113.35,Professional,3,733,NY,City_74,Low
CUST-040976,37,76533.64,Self-Employed,0,740,GA,City_75,High
CUST-040977,50,71055.4,Salaried,4,806,TX,City_76,Medium
CUST-040978,35,46732.89,Salaried,4,672,NY,City_77,Low
CUST-040979,61,141433.37,Self-Employed,1,730,OH,City_78,Premium
CUST-040980,62,147109.27,Salaried,0,777,NC,City_79,Premium
CUST-040981,31,75660.65,Salaried,4,606,IL,City_80,High
CUST-040982,27,132377.54,Salaried,2,682,NC,City_81,Premium
CUST-040983,53,110198.51,Salaried,8,640,IL,City_82,High
CUST-040984,45,52268.4,Salaried,1,759,GA,City_83,Medium
CUST-040985,48,97299.82,Salaried,1,783,MI,City_84,High
CUST-040986,34,44210.03,Salaried,11,654,MI,City_85,Low
CUST-040987,40,42683.8,Salaried,8,728,IL,City_86,Low
CUST-040988,37,108089.56,Professional,0,692,TX,City_87,High
CUST-040989,45,102045.29,Salaried,0,688,MI,City_88,High
CUST-040990,27,98272.96,Salaried,0,661,CA,City_89,High
CUST-040991,40,81661.74,Salaried,5,765,IL,City_90,High
CUST-040992,26,26832.86,Professional,0,762,CA,City_91,Low
CUST-040993,35,30526.84,Business Owner,13,737,TX,City_92,Low
CUST-040994,40,93899.32,Salaried,5,683,PA,City_93,High
CUST-040995,48,116594.07,Salaried,5,737,IL,City_94,Premium
CUST-040996,49,48947.99,Professional,1,769,PA,City_95,Low
CUST-040997,51,207495.01,Salaried,0,778,CA,City_96,Premium
CUST-040998,24,51098.85,Salaried,2,703,GA,City_97,Medium
CUST-040999,57,152809.79,Salaried,2,600,FL,City_98,Premium
CUST-041000,34,27702.43,Salaried,1,646,OH,City_99,Low
CUST-041001,35,45458.75,Salaried,4,800,MI,City_0,Low
CUST-041002,45,92367.29,Professional,2,588,FL,City_1,High
CUST-041003,37,62024.09,Self-Employed,10,789,IL,City_2,Medium
CUST-041004,46,123135.08,Self-Employed,5,674,FL,City_3,Premium
CUST-041005,48,87837.42,Self-Employed,4,653,IL,City_4,High
CUST-041006,32,178252.65,Self-Employed,16,496,PA,City_5,Premium
CUST-041007,39,55581.87,Professional,8,702,MI,City_6,Medium
CUST-041008,40,38914.45,Salaried,5,731,PA,City_7,Low
CUST-041009,53,65522.91,Salaried,3,613,MI,City_8,Medium
CUST-041010,36,58694.62,Self-Employed,4,566,TX,City_9,Medium
CUST-041011,35,50153.4,Salaried,0,736,PA,City_10,Low
CUST-041012,29,44543.34,Salaried,1,739,CA,City_11,Low
CUST-041013,31,31747.61,Salaried,9,749,NC,City_12,Low
CUST-041014,25,162914.75,Salaried,5,681,PA,City_13,Premium
CUST-041015,33,30772.99,Salaried,2,738,NY,City_14,Low
CUST-041016,61,71317.19,Salaried,3,704,PA,City_15,Medium
CUST-041017,50,81055.01,Salaried,1,681,CA,City_16,High
CUST-041018,57,93006.81,Salaried,0,812,NY,City_17,High
CUST-041019,30,72952.55,Salaried,2,617,NC,City_18,Medium
CUST-041020,18,31672.99,Salaried,9,649,GA,City_19,Low
CUST-041021,45,46622.95,Salaried,0,690,TX,City_20,Low
CUST-041022,64,72606.77,Salaried,9,619,IL,City_21,Medium
CUST-041023,36,74670.96,Salaried,5,736,NC,City_22,Medium
CUST-041024,43,36539.42,Self-Employed,4,747,FL,City_23,Low
CUST-041025,23,109305.26,Professional,7,714,FL,City_24,High
CUST-041026,42,43644.68,Salaried,13,675,PA,City_25,Low
CUST-041027,40,204616.75,Salaried,0,771,PA,City_26,Premium
CUST-041028,18,23602.71,Salaried,4,720,TX,City_27,Low
CUST-041029,29,103291.31,Salaried,4,765,TX,City_28,High
CUST-041030,28,81606.13,Salaried,2,656,NC,City_29,High
CUST-041031,23,67450.89,Self-Employed,12,797,PA,City_30,Medium
CUST-041032,33,108640.38,Salaried,0,802,GA,City_31,High
CUST-041033,48,48485.91,Salaried,0,681,MI,City_32,Low
CUST-041034,34,61825.55,Salaried,4,606,OH,City_33,Medium
CUST-041035,55,38952.58,Professional,4,606,OH,City_34,Low
CUST-041036,37,167107.89,Salaried,4,698,FL,City_35,Premium
CUST-041037,45,54168.08,Business Owner,1,608,PA,City_36,Medium
CUST-041038,47,53054.84,Professional,5,600,IL,City_37,Medium
CUST-041039,60,164333.7,Salaried,0,627,NC,City_38,Premium
CUST-041040,33,26909.89,Salaried,0,839,CA,City_39,Low
CUST-041041,47,202320.01,Professional,2,695,TX,City_40,Premium
CUST-041042,30,70428.02,Salaried,3,688,IL,City_41,Medium
CUST-041043,62,137807.87,Salaried,9,736,MI,City_42,Premium
CUST-041044,29,102364.26,Salaried,6,580,GA,City_43,High
CUST-041045,46,23275.92,Salaried,8,607,GA,City_44,Low
CUST-041046,60,112038.31,Salaried,4,686,NC,City_45,High
CUST-041047,27,39465.56,Self-Employed,2,708,NY,City_46,Low
CUST-041048,49,64756.05,Salaried,15,599,OH,City_47,Medium
CUST-041049,30,207611.1,Salaried,3,739,MI,City_48,Premium
CUST-041050,69,53529.31,Salaried,9,667,MI,City_49,Medium
CUST-041051,19,146765.4,Professional,10,739,GA,City_50,Premium
CUST-041052,23,42054.0,Salaried,7,748,TX,City_51,Low
CUST-041053,28,181448.36,Salaried,5,744,PA,City_52,Premium
CUST-041054,28,69866.47,Professional,8,808,CA,City_53,Medium
CUST-041055,48,97699.6,Self-Employed,2,693,GA,City_54,High
CUST-041056,63,70818.27,Salaried,3,689,CA,City_55,Medium
CUST-041057,55,76063.6,Salaried,1,611,GA,City_56,High
CUST-041058,44,33258.63,Salaried,2,755,PA,City_57,Low
CUST-041059,42,55196.1,Salaried,2,610,FL,City_58,Medium
CUST-041060,34,48563.2,Salaried,5,653,CA,City_59,Low
CUST-041061,46,34201.89,Salaried,5,716,GA,City_60,Low
CUST-041062,39,78577.57,Salaried,3,683,TX,City_61,High
CUST-041063,44,174001.58,Salaried,1,707,PA,City_62,Premium
CUST-041064,33,43923.66,Salaried,16,711,OH,City_63,Low
CUST-041065,27,204741.34,Salaried,5,703,NC,City_64,Premium
CUST-041066,42,68985.96,Salaried,3,680,PA,City_65,Medium
CUST-041067,42,57135.36,Salaried,2,717,NY,City_66,Medium
CUST-041068,34,63809.63,Business Owner,3,779,NC,City_67,Medium
CUST-041069,32,288769.42,Salaried,4,679,NY,City_68,Premium
CUST-041070,48,93874.87,Self-Employed,8,606,NY,City_69,High
CUST-041071,47,93978.41,Salaried,0,734,CA,City_70,High
CUST-041072,64,108301.55,Salaried,2,753,CA,City_71,High
CUST-041073,58,34004.82,Business Owner,2,681,PA,City_72,Low
CUST-041074,27,145352.34,Business Owner,11,696,NC,City_73,Premium
CUST-041075,39,45595.38,Salaried,1,574,TX,City_74,Low
