loan_id,customer_id,loan_type,origination_date,maturity_date,term_months,interest_rate,original_principal,monthly_payment,dti,collateral_value,ltv,credit_score_at_origination,current_balance,current_credit_score,risk_grade,default_flag,delinquency_days,recovery_amount,prepayment_flag,loan_status,pool_id
LN-0046951,CUST-034302,Mortgage,2021-07-30,2051-07-30 06:35:59.999999965,360,0.0342,225814.49,1003.95,0.13,285120.56,0.79,738,214935.59,748,Very Good,0,0,0.0,0,Current,POOL-02
LN-0046952,CUST-044922,Personal,2020-11-10,2023-11-10 17:27:36.000000000,36,0.1116,19057.17,625.35,0.14,0.0,0.0,564,0.0,564,Subprime,0,0,0.0,0,Current,POOL-03
LN-0046953,CUST-002217,Mortgage,2021-12-28,2051-12-28 06:35:59.999999965,360,0.0346,203338.49,908.55,0.26,266107.29,0.76,734,195342.44,705,Good,0,0,0.0,0,Current,POOL-09
LN-0046954,CUST-001061,Personal,2020-04-12,2021-04-12 05:49:12.000000000,12,0.089,10764.96,940.91,0.14,0.0,0.0,790,0.0,770,Very Good,0,0,0.0,0,Current,POOL-05
LN-0046955,CUST-021681,Mortgage,2022-07-23,2052-07-22 06:35:59.999999965,360,0.0292,168781.92,704.33,0.09,195384.89,0.86,788,163691.89,802,Exceptional,0,23,0.0,0,Delinquent,POOL-07
LN-0046956,CUST-008723,Auto,2021-01-24,2025-01-23 23:16:48.000000000,48,0.0503,39496.41,910.11,0.13,53217.44,0.74,677,0.0,670,Fair,0,0,0.0,1,Prepaid,POOL-08
LN-0046957,CUST-017118,Credit Card,2020-11-15,2020-11-15 00:00:00.000000000,0,0.1825,2891.53,144.58,0.01,0.0,0.0,655,1963.83,671,Good,0,27,0.0,0,Delinquent,POOL-07
LN-0046958,CUST-022727,Personal,2020-03-11,2022-03-11 11:38:24.000000000,24,0.0969,20926.06,962.64,0.09,0.0,0.0,711,0.0,720,Good,0,0,0.0,0,Current,POOL-06
LN-0046959,CUST-028314,Auto,2021-11-04,2027-11-04 10:55:11.999999991,72,0.0639,28907.84,484.43,0.28,33841.08,0.85,541,20095.38,542,Subprime,0,30,0.0,0,Delinquent,POOL-05
LN-0046960,CUST-026020,Mortgage,2020-09-13,2050-09-13 06:35:59.999999965,360,0.0413,169654.32,822.72,0.32,235708.16,0.72,667,159704.26,656,Fair,0,0,0.0,0,Current,POOL-03
LN-0046961,CUST-043252,Personal,2021-06-13,2025-06-12 23:16:48.000000000,48,0.0846,12564.73,309.46,0.04,0.0,0.0,834,5214.15,842,Exceptional,0,77,0.0,0,Delinquent,POOL-02
LN-0046962,CUST-004721,Auto,2021-02-15,2026-02-15 05:06:00.000000008,60,0.0521,16114.02,305.64,0.02,21263.96,0.76,659,7499.27,626,Fair,0,0,0.0,0,Current,POOL-08
LN-0046963,CUST-045596,Auto,2021-07-25,2026-07-25 05:06:00.000000008,60,0.0456,17958.51,335.29,0.03,23099.19,0.78,724,9787.65,727,Good,0,0,0.0,0,Current,POOL-06
LN-0046964,CUST-045830,Auto,2022-03-05,2028-03-04 10:55:11.999999991,72,0.0547,35663.33,582.16,0.09,46778.64,0.76,633,26438.28,639,Fair,0,0,0.0,0,Current,POOL-05
LN-0046965,CUST-001778,Auto,2022-09-20,2025-09-19 17:27:36.000000000,36,0.05,20729.61,621.29,0.08,23937.24,0.87,680,12467.63,640,Fair,0,0,0.0,0,Current,POOL-07
LN-0046966,CUST-049031,Auto,2021-10-27,2027-10-27 10:55:11.999999991,72,0.0534,25612.19,416.53,0.11,32529.13,0.79,646,17292.07,656,Fair,0,0,0.0,0,Current,POOL-10
LN-0046967,CUST-020188,Mortgage,2020-05-01,2050-05-01 06:35:59.999999965,360,0.0396,125954.01,598.42,0.15,159562.37,0.79,684,117524.66,686,Good,0,0,0.0,0,Current,POOL-02
LN-0046968,CUST-023639,Mortgage,2021-02-10,2036-02-10 15:17:59.999999982,180,0.0356,289728.75,2079.77,0.16,354319.27,0.82,724,246144.01,736,Good,0,0,0.0,0,Current,POOL-10
LN-0046969,CUST-005010,Personal,2021-02-24,2024-02-24 17:27:36.000000000,36,0.0999,24274.95,783.17,0.12,0.0,0.0,681,1547.0,644,Fair,0,0,0.0,0,Current,POOL-05
LN-0046970,CUST-020999,Mortgage,2020-07-11,2050-07-11 06:35:59.999999965,360,0.0367,251418.29,1152.97,0.09,268093.54,0.94,713,234669.56,708,Good,0,0,0.0,0,Current,POOL-07
LN-0046971,CUST-004343,Mortgage,2020-06-05,2050-06-05 06:35:59.999999965,360,0.0416,410301.88,1996.88,0.56,536571.86,0.76,664,0.0,632,Fair,0,0,0.0,1,Prepaid,POOL-04
LN-0046972,CUST-026651,Auto,2022-09-19,2028-09-18 10:55:11.999999991,72,0.0791,40117.47,701.63,0.09,43147.6,0.93,389,33248.27,385,Subprime,0,0,0.0,0,Current,POOL-03
LN-0046973,CUST-045951,Credit Card,2022-04-26,2022-04-26 00:00:00.000000000,0,0.1803,8884.56,444.23,0.06,0.0,0.0,677,5998.32,664,Fair,0,0,0.0,0,Current,POOL-06
LN-0046974,CUST-039057,Mortgage,2020-10-03,2050-10-03 06:35:59.999999965,360,0.023,464457.06,1787.24,0.08,542991.69,0.86,850,429133.08,849,Exceptional,0,0,0.0,0,Current,POOL-09
LN-0046975,CUST-025186,Mortgage,2020-01-23,2050-01-22 06:35:59.999999965,360,0.0587,381120.88,2253.26,0.29,502707.88,0.76,493,360624.65,505,Subprime,0,0,0.0,0,Current,POOL-09
LN-0046976,CUST-009477,Mortgage,2020-11-26,2050-11-26 06:35:59.999999965,360,0.0443,225501.43,1133.22,0.16,262249.73,0.86,637,0.0,614,Fair,1,276,47637.77,0,Defaulted,POOL-08
LN-0046977,CUST-048291,Mortgage,2021-07-18,2051-07-18 06:35:59.999999965,360,0.054,350914.99,1970.5,0.24,429649.13,0.82,540,338820.15,534,Subprime,0,64,0.0,0,Delinquent,POOL-01
LN-0046978,CUST-027915,Auto,2021-11-03,2027-11-03 10:55:11.999999991,72,0.0565,18470.44,303.07,0.05,21626.37,0.85,615,12751.36,611,Fair,0,0,0.0,0,Current,POOL-08
LN-0046979,CUST-036702,Mortgage,2020-10-10,2050-10-10 06:35:59.999999965,360,0.0311,192497.44,823.04,0.09,252660.36,0.76,769,179570.27,762,Very Good,0,0,0.0,0,Current,POOL-05
LN-0046980,CUST-028890,Mortgage,2020-04-17,2050-04-17 06:35:59.999999965,360,0.0509,383253.23,2078.52,0.14,492183.71,0.78,571,361396.23,606,Fair,0,29,0.0,0,Delinquent,POOL-08
LN-0046981,CUST-018173,Personal,2020-09-06,2024-09-05 23:16:48.000000000,48,0.1014,22476.65,571.58,0.15,0.0,0.0,666,4933.43,677,Good,0,0,0.0,0,Current,POOL-09
LN-0046982,CUST-005706,Mortgage,2021-02-12,2051-02-12 06:35:59.999999965,360,0.0466,133564.0,689.51,0.12,174437.8,0.77,614,127367.64,597,Fair,0,0,0.0,0,Current,POOL-07
LN-0046983,CUST-004744,Credit Card,2020-09-03,2020-09-03 00:00:00.000000000,0,0.1777,3689.04,184.45,0.03,0.0,0.0,703,2442.56,733,Good,0,0,0.0,0,Current,POOL-06
LN-0046984,CUST-022698,Auto,2021-10-18,2025-10-17 23:16:48.000000000,48,0.0434,18624.23,423.36,0.09,25127.27,0.74,746,8937.44,756,Very Good,0,0,0.0,0,Current,POOL-10
LN-0046985,CUST-033609,Auto,2022-01-30,2025-01-29 17:27:36.000000000,36,0.0436,41877.81,1243.12,0.15,47546.89,0.88,744,0.0,762,Very Good,0,66,0.0,1,Prepaid,POOL-01
LN-0046986,CUST-014964,Personal,2022-01-13,2024-01-13 11:38:24.000000000,24,0.083,6595.15,299.18,0.04,0.0,0.0,850,297.13,833,Exceptional,0,0,0.0,0,Current,POOL-02
LN-0046987,CUST-023393,Auto,2020-02-12,2024-02-11 23:16:48.000000000,48,0.0408,28549.82,645.65,0.12,33566.19,0.85,772,1284.75,763,Very Good,0,0,0.0,0,Current,POOL-01
LN-0046988,CUST-004957,Mortgage,2020-09-14,2035-09-14 15:17:59.999999982,180,0.0356,261746.11,1878.9,0.54,312172.24,0.84,724,216238.61,705,Good,0,0,0.0,0,Current,POOL-09
LN-0046989,CUST-008576,Personal,2020-08-02,2024-08-01 23:16:48.000000000,48,0.1016,12410.73,315.72,0.06,0.0,0.0,664,2432.2,671,Good,0,0,0.0,0,Current,POOL-08
LN-0046990,CUST-038772,Personal,2021-11-22,2023-11-22 11:38:24.000000000,24,0.1093,9659.33,449.89,0.09,0.0,0.0,587,0.0,593,Fair,0,0,0.0,0,Current,POOL-05
LN-0046991,CUST-027088,Credit Card,2020-01-07,2020-01-07 00:00:00.000000000,0,0.1809,6172.91,308.65,0.04,0.0,0.0,671,4637.39,668,Fair,0,0,0.0,0,Current,POOL-09
LN-0046992,CUST-009792,Mortgage,2022-04-25,2052-04-24 06:35:59.999999965,360,0.0324,217838.83,946.85,0.1,243005.28,0.9,756,210478.04,727,Good,0,74,0.0,0,Delinquent,POOL-10
LN-0046993,CUST-006372,Credit Card,2020-06-03,2020-06-03 00:00:00.000000000,0,0.1928,8706.78,435.34,0.09,0.0,0.0,552,7344.67,565,Subprime,0,0,0.0,0,Current,POOL-10
LN-0046994,CUST-000013,Mortgage,2020-09-15,2050-09-15 06:35:59.999999965,360,0.0542,479895.86,2700.76,0.65,657619.75,0.73,538,0.0,499,Subprime,0,0,0.0,1,Prepaid,POOL-02
LN-0046995,CUST-004425,Personal,2020-10-20,2023-10-20 17:27:36.000000000,36,0.1015,20269.99,655.48,0.11,0.0,0.0,665,0.0,620,Fair,0,0,0.0,0,Current,POOL-04
LN-0046996,CUST-027541,Mortgage,2022-06-24,2052-06-23 06:35:59.999999965,360,0.0363,101836.65,464.71,0.12,109317.16,0.93,717,98943.12,723,Good,0,0,0.0,0,Current,POOL-05
LN-0046997,CUST-043975,Auto,2021-08-13,2024-08-12 17:27:36.000000000,36,0.0513,43616.69,1309.78,0.41,50416.07,0.87,667,10279.49,667,Fair,0,0,0.0,0,Current,POOL-05
LN-0046998,CUST-033943,Personal,2021-03-26,2024-03-25 17:27:36.000000000,36,0.0985,19686.58,633.85,0.07,0.0,0.0,695,0.0,691,Good,1,114,609.36,0,Defaulted,POOL-08
LN-0046999,CUST-001534,Mortgage,2022-05-20,2052-05-19 06:35:59.999999965,360,0.0353,426642.68,1922.97,0.44,471247.44,0.91,727,413610.4,751,Very Good,0,0,0.0,0,Current,POOL-07
LN-0047000,CUST-004247,Auto,2022-04-09,2025-04-08 17:27:36.000000000,36,0.0492,15934.1,476.99,0.04,17591.85,0.91,688,0.0,698,Good,1,273,2462.84,1,Defaulted,POOL-02
LN-0047001,CUST-047341,Mortgage,2022-01-23,2052-01-23 06:35:59.999999965,360,0.0317,188490.51,812.07,0.15,240986.5,0.78,763,181051.4,742,Very Good,0,0,0.0,0,Current,POOL-02
LN-0047002,CUST-003868,Auto,2020-01-10,2023-01-09 17:27:36.000000000,36,0.0416,21479.11,635.68,0.09,30642.35,0.7,764,0.0,757,Very Good,0,0,0.0,0,Current,POOL-07
LN-0047003,CUST-004169,Mortgage,2022-09-06,2052-09-05 06:35:59.999999965,360,0.0427,1000.0,4.93,0.0,1318.82,0.76,653,978.89,628,Fair,0,0,0.0,0,Current,POOL-02
LN-0047004,CUST-019158,Personal,2020-02-01,2024-01-31 23:16:48.000000000,48,0.0968,14410.4,363.27,0.04,0.0,0.0,712,0.0,701,Good,0,0,0.0,1,Prepaid,POOL-04
LN-0047005,CUST-002668,Mortgage,2020-12-23,2050-12-23 06:35:59.999999965,360,0.0453,270166.42,1373.71,0.09,302481.59,0.89,627,256549.69,605,Fair,0,0,0.0,0,Current,POOL-10
LN-0047006,CUST-045428,Personal,2020-08-10,2022-08-10 11:38:24.000000000,24,0.0976,17995.29,828.4,0.28,0.0,0.0,704,0.0,731,Good,0,0,0.0,0,Current,POOL-04
LN-0047007,CUST-026381,Auto,2021-05-06,2024-05-05 17:27:36.000000000,36,0.0466,36648.73,1092.81,0.07,45974.3,0.8,714,5400.96,707,Good,0,0,0.0,0,Current,POOL-05
LN-0047008,CUST-039002,Auto,2020-07-09,2025-07-09 05:06:00.000000008,60,0.0536,36912.41,702.69,0.07,40486.83,0.91,644,12772.91,633,Fair,0,0,0.0,0,Current,POOL-06
LN-0047009,CUST-027694,Personal,2020-02-28,2021-02-27 05:49:12.000000000,12,0.113,8472.84,750.03,0.08,0.0,0.0,550,0.0,530,Subprime,0,26,0.0,0,Delinquent,POOL-02
LN-0047010,CUST-037472,Auto,2022-02-14,2028-02-14 10:55:11.999999991,72,0.0419,31243.63,491.52,0.05,38958.02,0.8,761,22514.42,766,Very Good,0,0,0.0,0,Current,POOL-03
LN-0047011,CUST-001247,Credit Card,2022-04-28,2022-04-28 00:00:00.000000000,0,0.1805,8188.42,409.42,0.03,0.0,0.0,675,0.0,698,Good,0,0,0.0,1,Prepaid,POOL-10
LN-0047012,CUST-038669,Personal,2022-04-14,2025-04-13 17:27:36.000000000,36,0.0915,10448.21,332.98,0.03,0.0,0.0,765,4997.62,785,Very Good,0,0,0.0,0,Current,POOL-02
LN-0047013,CUST-023879,Auto,2021-07-02,2024-07-01 17:27:36.000000000,36,0.0468,40094.37,1195.91,0.14,42424.85,0.95,712,0.0,691,Good,0,0,0.0,1,Prepaid,POOL-03
LN-0047014,CUST-009264,Mortgage,2020-12-26,2050-12-26 06:35:59.999999965,360,0.0386,204630.1,960.49,0.06,220418.56,0.93,694,193113.09,668,Fair,0,0,0.0,0,Current,POOL-08
LN-0047015,CUST-042179,Personal,2021-10-17,2022-10-17 05:49:12.000000000,12,0.1,16021.35,1408.53,0.06,0.0,0.0,680,0.0,658,Fair,0,0,0.0,0,Current,POOL-10
LN-0047016,CUST-004857,Personal,2020-08-14,2022-08-14 11:38:24.000000000,24,0.1139,12694.78,593.98,0.04,0.0,0.0,541,0.0,575,Subprime,0,0,0.0,0,Current,POOL-07
LN-0047017,CUST-017903,Auto,2020-04-14,2024-04-13 23:16:48.000000000,48,0.0368,23669.68,531.06,0.11,32335.45,0.73,812,0.0,795,Very Good,0,0,0.0,1,Prepaid,POOL-01
LN-0047018,CUST-040037,Auto,2021-01-14,2024-01-14 17:27:36.000000000,36,0.0498,17106.1,512.53,0.11,23966.32,0.71,682,510.41,659,Fair,0,0,0.0,0,Current,POOL-07
LN-0047019,CUST-010328,Personal,2022-08-02,2023-08-02 05:49:12.000000000,12,0.0974,14172.16,1244.24,0.52,0.0,0.0,706,0.0,726,Good,0,0,0.0,0,Current,POOL-07
LN-0047020,CUST-023668,Mortgage,2021-08-14,2036-08-13 15:17:59.999999982,180,0.0379,257774.6,1879.71,0.15,359705.45,0.72,701,226630.81,697,Good,0,0,0.0,0,Current,POOL-02
LN-0047021,CUST-042461,Mortgage,2020-06-27,2050-06-27 06:35:59.999999965,360,0.0494,335766.83,1790.18,0.15,399087.44,0.84,586,317104.93,556,Subprime,0,0,0.0,0,Current,POOL-07
LN-0047022,CUST-022088,Mortgage,2021-07-30,2051-07-30 06:35:59.999999965,360,0.0354,527830.8,2382.0,0.32,641148.89,0.82,726,502894.08,713,Good,0,0,0.0,0,Current,POOL-01
LN-0047023,CUST-049079,Credit Card,2020-05-28,2020-05-28 00:00:00.000000000,0,0.1886,1149.35,57.47,0.01,0.0,0.0,594,0.0,578,Subprime,1,129,522.3,0,Defaulted,POOL-09
LN-0047024,CUST-041488,Credit Card,2021-08-17,2021-08-17 00:00:00.000000000,0,0.1897,2507.64,125.38,0.04,0.0,0.0,583,1944.51,624,Fair,0,0,0.0,0,Current,POOL-06
LN-0047025,CUST-031099,Personal,2021-09-20,2022-09-20 05:49:12.000000000,12,0.0892,4382.97,383.13,0.06,0.0,0.0,788,0.0,795,Very Good,0,0,0.0,0,Current,POOL-03
LN-0047026,CUST-029265,Credit Card,2020-09-19,2020-09-19 00:00:00.000000000,0,0.1834,4978.41,248.92,0.03,0.0,0.0,646,4742.69,652,Fair,0,0,0.0,0,Current,POOL-04
LN-0047027,CUST-022506,Mortgage,2021-04-20,2051-04-20 06:35:59.999999965,360,0.035,259946.35,1167.28,0.19,288041.3,0.9,730,246245.74,744,Very Good,0,0,0.0,0,Current,POOL-10
LN-0047028,CUST-038543,Personal,2020-07-06,2021-07-06 05:49:12.000000000,12,0.083,13217.43,1151.6,0.11,0.0,0.0,850,0.0,848,Exceptional,0,0,0.0,0,Current,POOL-04
LN-0047029,CUST-042866,Mortgage,2021-08-08,2051-08-08 06:35:59.999999965,360,0.0407,260002.41,1251.81,0.34,350654.88,0.74,673,249154.83,694,Good,0,0,0.0,0,Current,POOL-03
LN-0047030,CUST-024845,Auto,2020-05-03,2024-05-02 23:16:48.000000000,48,0.0525,43391.58,1004.2,0.09,46476.16,0.93,655,4955.76,645,Fair,0,0,0.0,0,Current,POOL-02
LN-0047031,CUST-027318,Credit Card,2022-02-02,2022-02-02 00:00:00.000000000,0,0.1881,2892.07,144.6,0.02,0.0,0.0,599,2625.73,634,Fair,0,0,0.0,0,Current,POOL-08
LN-0047032,CUST-020082,Auto,2020-08-16,2023-08-16 17:27:36.000000000,36,0.0477,30652.32,915.52,0.14,40816.15,0.75,703,0.0,698,Good,0,0,0.0,0,Current,POOL-06
LN-0047033,CUST-034377,Mortgage,2021-09-02,2036-09-01 15:17:59.999999982,180,0.0384,524539.14,3838.03,1.32,607415.88,0.86,696,463741.02,679,Good,0,0,0.0,0,Current,POOL-03
LN-0047034,CUST-041779,Mortgage,2021-06-23,2051-06-23 06:35:59.999999965,360,0.0377,443867.14,2060.66,0.34,493105.05,0.9,703,422944.18,722,Good,0,62,0.0,0,Delinquent,POOL-06
LN-0047035,CUST-033354,Auto,2021-04-10,2025-04-09 23:16:48.000000000,48,0.0484,34420.52,790.19,0.04,40877.23,0.84,696,12219.85,667,Fair,0,0,0.0,0,Current,POOL-05
LN-0047036,CUST-026075,Personal,2022-05-22,2025-05-21 17:27:36.000000000,36,0.1015,12793.1,413.7,0.07,0.0,0.0,665,6525.01,698,Good,0,0,0.0,0,Current,POOL-08
LN-0047037,CUST-018172,Personal,2020-04-27,2021-04-27 05:49:12.000000000,12,0.1038,10451.01,920.66,0.12,0.0,0.0,642,0.0,633,Fair,0,0,0.0,0,Current,POOL-09
LN-0047038,CUST-031529,Auto,2020-04-24,2023-04-24 17:27:36.000000000,36,0.0692,34327.69,1058.68,0.13,40174.9,0.85,488,0.0,523,Subprime,1,97,0.0,0,Defaulted,POOL-05
LN-0047039,CUST-001011,Auto,2022-08-08,2028-08-07 10:55:11.999999991,72,0.053,49900.47,810.61,0.16,68004.71,0.73,650,40137.72,652,Fair,0,0,0.0,0,Current,POOL-02
LN-0047040,CUST-019494,Credit Card,2021-08-12,2021-08-12 00:00:00.000000000,0,0.1708,9860.62,493.03,0.12,0.0,0.0,772,7454.9,762,Very Good,0,0,0.0,0,Current,POOL-01
LN-0047041,CUST-017258,Mortgage,2020-11-22,2050-11-22 06:35:59.999999965,360,0.0425,254350.55,1251.25,0.23,358771.16,0.71,655,240522.98,602,Fair,0,0,0.0,0,Current,POOL-10
LN-0047042,CUST-010214,Mortgage,2021-03-19,2051-03-19 06:35:59.999999965,360,0.034,305089.92,1353.02,0.11,371093.62,0.82,740,288213.48,774,Very Good,0,0,0.0,0,Current,POOL-05
LN-0047043,CUST-023070,Mortgage,2021-11-11,2051-11-11 06:35:59.999999965,360,0.0491,230342.89,1223.89,0.14,313128.76,0.74,589,222951.25,599,Fair,0,0,0.0,0,Current,POOL-05
LN-0047044,CUST-026761,Mortgage,2022-09-04,2052-09-03 06:35:59.999999965,360,0.0338,281081.94,1243.43,0.51,310992.61,0.9,742,274170.95,770,Very Good,0,30,0.0,0,Delinquent,POOL-06
LN-0047045,CUST-047390,Mortgage,2021-03-04,2036-03-03 15:17:59.999999982,180,0.0393,332454.82,2447.48,0.53,360589.14,0.92,687,285187.0,692,Good,0,0,0.0,0,Current,POOL-01
LN-0047046,CUST-010071,Credit Card,2022-08-19,2022-08-19 00:00:00.000000000,0,0.1633,7694.35,384.72,0.07,0.0,0.0,847,4321.22,838,Exceptional,0,0,0.0,0,Current,POOL-10
LN-0047047,CUST-002213,Mortgage,2022-07-30,2052-07-29 06:35:59.999999965,360,0.0427,335712.27,1655.44,0.3,425042.93,0.79,653,327650.62,643,Fair,0,0,0.0,0,Current,POOL-05
LN-0047048,CUST-017834,Mortgage,2021-09-28,2051-09-28 06:35:59.999999965,360,0.0255,234702.3,933.47,0.41,304912.03,0.77,825,222634.57,809,Exceptional,0,0,0.0,0,Current,POOL-10
LN-0047049,CUST-014800,Mortgage,2021-10-06,2051-10-06 06:35:59.999999965,360,0.0385,74209.2,347.9,0.04,93902.56,0.79,695,71236.62,707,Good,0,0,0.0,0,Current,POOL-01
LN-0047050,CUST-034945,Personal,2020-12-28,2023-12-28 17:27:36.000000000,36,0.0953,6003.34,192.39,0.01,0.0,0.0,727,0.0,747,Very Good,0,0,0.0,0,Current,POOL-05
LN-0047051,CUST-003520,Auto,2020-12-13,2025-12-13 05:06:00.000000008,60,0.0539,31767.3,605.18,0.08,42260.5,0.75,641,13739.66,635,Fair,0,0,0.0,0,Current,POOL-09
LN-0047052,CUST-030567,Auto,2021-09-15,2024-09-14 17:27:36.000000000,36,0.0507,27246.48,817.46,0.04,37582.62,0.72,673,7204.08,674,Good,0,0,0.0,0,Current,POOL-01
LN-0047053,CUST-019342,Personal,2020-02-18,2024-02-17 23:16:48.000000000,48,0.1108,13868.52,358.98,0.06,0.0,0.0,572,708.13,593,Fair,0,0,0.0,0,Current,POOL-09
LN-0047054,CUST-019993,Mortgage,2020-02-26,2035-02-25 15:17:59.999999982,180,0.0441,248462.18,1889.31,0.41,342699.75,0.73,639,199634.99,656,Fair,0,0,0.0,0,Current,POOL-02
LN-0047055,CUST-011901,Auto,2021-05-21,2024-05-20 17:27:36.000000000,36,0.0467,25994.13,775.22,0.14,31514.29,0.82,713,3831.26,689,Good,0,0,0.0,0,Current,POOL-04
LN-0047056,CUST-000853,Auto,2022-02-22,2025-02-21 17:27:36.000000000,36,0.0408,25095.36,741.81,0.13,31503.19,0.8,772,10125.23,773,Very Good,0,56,0.0,0,Delinquent,POOL-09
LN-0047057,CUST-025424,Auto,2021-07-14,2024-07-13 17:27:36.000000000,36,0.0516,12778.8,383.91,0.02,13670.92,0.93,664,2641.74,655,Fair,0,0,0.0,0,Current,POOL-02
LN-0047058,CUST-000856,Auto,2020-10-22,2024-10-21 23:16:48.000000000,48,0.0623,43387.89,1023.55,0.61,51075.55,0.85,557,9949.18,568,Subprime,0,0,0.0,0,Current,POOL-05
LN-0047059,CUST-015992,Auto,2021-08-11,2025-08-10 23:16:48.000000000,48,0.0463,24571.69,561.76,0.05,33583.67,0.73,717,10792.62,718,Good,0,0,0.0,0,Current,POOL-09
LN-0047060,CUST-012769,Personal,2020-02-09,2024-02-08 23:16:48.000000000,48,0.1102,14148.05,365.8,0.08,0.0,0.0,578,721.65,589,Fair,0,0,0.0,0,Current,POOL-09
LN-0047061,CUST-044521,Mortgage,2021-07-09,2051-07-09 06:35:59.999999965,360,0.0421,246822.62,1208.45,0.14,295143.24,0.84,659,236386.2,646,Fair,0,0,0.0,0,Current,POOL-04
LN-0047062,CUST-022656,Mortgage,2022-01-28,2052-01-28 06:35:59.999999965,360,0.0456,362512.96,1849.75,0.32,462250.83,0.78,624,351186.15,612,Fair,0,0,0.0,0,Current,POOL-02
LN-0047063,CUST-030031,Mortgage,2020-02-16,2050-02-15 06:35:59.999999965,360,0.0438,343576.86,1716.44,0.38,365445.01,0.94,642,320463.01,632,Fair,0,32,0.0,0,Delinquent,POOL-05
LN-0047064,CUST-011485,Auto,2020-12-29,2024-12-28 23:16:48.000000000,48,0.0484,32019.48,735.07,0.02,45473.12,0.7,696,8593.85,699,Good,0,0,0.0,0,Current,POOL-05
LN-0047065,CUST-028571,Personal,2022-01-26,2025-01-25 17:27:36.000000000,36,0.095,12750.63,408.44,0.05,0.0,0.0,730,5026.76,716,Good,0,0,0.0,0,Current,POOL-05
LN-0047066,CUST-033083,Auto,2022-08-05,2028-08-04 10:55:11.999999991,72,0.0562,33401.69,547.59,0.11,45839.01,0.73,618,26918.43,615,Fair,0,0,0.0,0,Current,POOL-09
LN-0047067,CUST-023813,Personal,2020-07-04,2022-07-04 11:38:24.000000000,24,0.1042,13370.21,619.56,0.14,0.0,0.0,638,0.0,642,Fair,0,0,0.0,0,Current,POOL-04
LN-0047068,CUST-037347,Personal,2022-03-11,2023-03-11 05:49:12.000000000,12,0.1132,11163.04,988.28,0.22,0.0,0.0,548,0.0,579,Subprime,0,25,0.0,0,Delinquent,POOL-02
LN-0047069,CUST-030574,Personal,2021-05-29,2024-05-28 17:27:36.000000000,36,0.0978,12024.2,386.75,0.04,0.0,0.0,702,1887.34,707,Good,0,0,0.0,0,Current,POOL-03
LN-0047070,CUST-022538,Mortgage,2021-02-14,2051-02-14 06:35:59.999999965,360,0.0565,366107.03,2113.3,0.34,431887.81,0.85,515,351779.88,556,Subprime,0,14,0.0,0,Delinquent,POOL-04
LN-0047071,CUST-002472,Mortgage,2022-03-15,2037-03-14 15:17:59.999999982,180,0.0418,472193.68,3535.51,0.68,639385.7,0.74,662,431074.99,610,Fair,0,0,0.0,0,Current,POOL-02
LN-0047072,CUST-031851,Personal,2021-02-25,2022-02-25 05:49:12.000000000,12,0.1035,13384.51,1178.89,0.33,0.0,0.0,645,0.0,677,Good,0,0,0.0,0,Current,POOL-06
LN-0047073,CUST-021367,Auto,2022-08-09,2028-08-08 10:55:11.999999991,72,0.0427,31295.5,493.48,0.03,36140.35,0.87,753,25015.62,771,Very Good,0,0,0.0,0,Current,POOL-10
LN-0047074,CUST-046611,Auto,2020-12-22,2026-12-22 10:55:11.999999991,72,0.0484,16746.08,268.45,0.02,18745.57,0.89,696,8978.64,693,Good,0,0,0.0,0,Current,POOL-01
LN-0047075,CUST-047053,Credit Card,2022-06-17,2022-06-17 00:00:00.000000000,0,0.1832,2230.51,111.53,0.03,0.0,0.0,648,1591.12,667,Fair,0,0,0.0,0,Current,POOL-07
LN-0047076,CUST-003340,Auto,2022-07-16,2026-07-15 23:16:48.000000000,48,0.0525,26628.65,616.26,0.16,37552.28,0.71,655,17828.79,625,Fair,0,0,0.0,0,Current,POOL-08
LN-0047077,CUST-014339,Mortgage,2022-02-13,2052-02-13 06:35:59.999999965,360,0.0298,266576.18,1121.02,0.06,317586.06,0.84,782,256209.9,757,Very Good,0,0,0.0,0,Current,POOL-06
LN-0047078,CUST-043674,Mortgage,2022-07-01,2052-06-30 06:35:59.999999965,360,0.0325,342673.2,1491.34,0.1,382244.43,0.9,755,332297.67,753,Very Good,0,0,0.0,0,Current,POOL-07
LN-0047079,CUST-012834,Personal,2020-09-07,2022-09-07 11:38:24.000000000,24,0.0886,9754.96,445.03,0.05,0.0,0.0,794,0.0,769,Very Good,0,0,0.0,0,Current,POOL-02
LN-0047080,CUST-047735,Mortgage,2021-03-02,2051-03-02 06:35:59.999999965,360,0.0391,399497.45,1886.59,0.38,433392.86,0.92,689,379154.9,683,Good,0,0,0.0,0,Current,POOL-01
LN-0047081,CUST-011712,Personal,2022-07-19,2025-07-18 17:27:36.000000000,36,0.0867,14890.71,471.24,0.05,0.0,0.0,813,8338.07,817,Exceptional,0,0,0.0,0,Current,POOL-01
LN-0047082,CUST-017603,Mortgage,2020-07-25,2050-07-25 06:35:59.999999965,360,0.0333,479558.65,2108.18,0.07,537973.35,0.89,747,445850.39,758,Very Good,0,0,0.0,0,Current,POOL-06
